"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"2013-08-05",61.4076,61.7962,61.053539,61.303974,1368100,49.064274
"2013-08-06",61.364422,61.632126,60.518135,60.86356,1626000,48.711792
"2013-08-07",60.509499,60.785839,59.620033,60.164078,1822100,48.151962
"2013-08-08",61.303974,61.355785,60.319515,60.647667,982600,48.53899
"2013-08-09",60.742661,61.398964,60.483593,61.226254,799400,49.002064
"2013-08-12",60.872192,61.528496,60.682209,61.511227,1199400,49.230133
"2013-08-13",61.416233,61.450779,60.492229,60.829014,1303000,48.684139
"2013-08-14",60.768566,61.027634,60.025906,60.310883,1092800,48.269455
"2013-08-15",60.025906,60.656303,59.559586,60.310883,1058000,48.269455
"2013-08-16",60.043179,60.043179,58.842831,59.317791,1669900,47.474636
"2013-08-19",58.842831,59.283245,58.454231,58.583767,1164400,47.135487
"2013-08-20",58.514679,59.058723,58.2038,58.419689,1361300,47.003475
"2013-08-21",58.212437,58.557858,57.184803,57.417961,1417000,46.197502
"2013-08-22",57.668392,58.238342,57.625217,58.03109,794700,46.690807
"2013-08-23",58.151985,58.169258,57.599308,57.83247,1128000,46.53101
"2013-08-26",57.884285,58.221069,56.925735,57.107082,1539200,45.94738
"2013-08-27",56.537132,57.34024,56.390327,56.485321,1524500,45.447113
"2013-08-28",56.649395,57.65976,56.606216,57.046631,1450000,45.898735
"2013-08-29",56.943005,57.150261,56.744389,56.830742,1493100,45.725037
"2013-08-30",57.055267,58.316063,56.986183,58.221069,2635700,46.84367
"2013-09-03",59.060001,59.869999,58.009998,59.799999,5840000,48.114052
"2013-09-04",59.880001,60.869999,59.549999,60.43,2948200,48.620937
"2013-09-05",60.509998,61.110001,60.5,61.07,1839300,49.135872
"2013-09-06",61.259998,62.139999,60.740002,61.77,1644900,49.699078
"2013-09-09",61.73,62.310001,61.560001,62.259998,1490700,50.093323
"2013-09-10",62.509998,62.549999,61.669998,62.299999,1625700,50.1255
"2013-09-11",62.419998,63.23,62.02,62.540001,2194800,50.318604
"2013-09-12",62.66,62.889999,61.790001,61.880001,1683800,49.787586
"2013-09-13",61.990002,62.349998,61.439999,61.560001,1175300,49.530121
"2013-09-16",62.209999,62.279999,61.5,61.610001,956900,49.570339
"2013-09-17",61.700001,62.130001,61.619999,61.720001,845400,49.658848
"2013-09-18",61.610001,62.5,61.02,62.27,919800,50.101372
"2013-09-19",62.299999,62.849998,61.560001,61.73,1443900,49.666885
"2013-09-20",61.560001,62.139999,61.09,61.52,2194600,49.497936
"2013-09-23",61.189999,61.360001,60.380001,61.060001,1186800,49.127819
"2013-09-24",61.02,62.560001,61.02,61.439999,1310100,49.433563
"2013-09-25",61.5,61.91,61.279999,61.360001,995800,49.369198
"2013-09-26",61.450001,61.689999,60.900002,61.540001,945200,49.514023
"2013-09-27",61.060001,61.630001,60.939999,61.27,889900,49.296791
"2013-09-30",60.52,60.630001,60.02,60.32,1542800,48.532433
"2013-10-01",60.080002,60.849998,60.060001,60.849998,1741700,48.958866
"2013-10-02",60.560001,62.009998,60.32,62.009998,1563600,49.892178
"2013-10-03",61.73,62.029999,61.349998,61.810001,1642400,49.731258
"2013-10-04",61.900002,62.939999,61.57,62.919998,1287700,50.624355
"2013-10-07",62.459999,62.459999,61.419998,61.84,1718100,49.755398
"2013-10-08",61.799999,62.41,60.98,61.16,1212100,49.20829
"2013-10-09",61.18,61.310001,59.950001,60.23,2005700,48.460014
"2013-10-10",61.009998,61.57,60.669998,61.529999,1332000,49.505981
"2013-10-11",61.130001,62.330002,61.02,61.880001,921500,49.787586
"2013-10-14",61.119999,61.389999,60.360001,61.380001,2203800,49.385296
"2013-10-15",61.389999,62.029999,61.029999,61.93,1867800,49.827812
"2013-10-16",62.27,62.84,61.700001,62.099998,1261100,49.964588
"2013-10-17",62.080002,62.189999,61.540001,61.950001,1225300,49.843891
"2013-10-18",62.43,62.549999,62.099998,62.439999,1297100,50.238148
"2013-10-21",62.240002,62.639999,61.450001,61.549999,1598200,49.522072
"2013-10-22",61.740002,61.990002,61.150002,61.720001,954200,49.658848
"2013-10-23",61.299999,61.599998,60.57,61.34,1259200,49.353104
"2013-10-24",61.34,61.720001,61.099998,61.650002,952700,49.602528
"2013-10-25",61.889999,61.959999,60.98,61.75,672300,49.682976
"2013-10-28",61.93,62.650002,61.470001,62.110001,1358200,49.972637
"2013-10-29",62.240002,62.93,62,62.830002,1132900,50.551929
"2013-10-30",62.91,62.990002,61.209999,62.02,1742000,49.900227
"2013-10-31",60.799999,60.799999,58.369999,60.32,4038100,48.532433
"2013-11-01",59.900002,60.509998,58.720001,60.400002,2491900,48.596802
"2013-11-04",60.57,61.439999,60.400002,61.360001,1463300,49.369198
"2013-11-05",61.310001,61.57,60.110001,60.360001,2067800,48.564613
"2013-11-06",60.66,61.110001,59.73,60.25,1354900,48.476105
"2013-11-07",60.16,60.82,59.689999,59.93,2184800,48.218643
"2013-11-08",60.099998,61.209999,59.880001,61.040001,1408700,49.111725
"2013-11-11",61.25,62.150002,61.09,61.84,1094800,49.755398
"2013-11-12",62.77,63.009998,61.700001,61.869999,2352200,49.779537
"2013-11-13",61.139999,61.720001,60.889999,61.560001,1289900,49.781559
"2013-11-14",61.540001,62.380001,61.200001,62.240002,1156900,50.331451
"2013-11-15",62.27,63.099998,61.950001,62.830002,1089500,50.808563
"2013-11-18",63.169998,63.619999,62.73,62.990002,2068100,50.937954
"2013-11-19",62.849998,63.34,62.349998,63.099998,1592300,51.026901
"2013-11-20",63.450001,64.099998,62.599998,62.880001,1385100,50.848991
"2013-11-21",63.299999,63.669998,62.810001,63.549999,759600,51.3908
"2013-11-22",63.689999,64.349998,63.360001,64.25,1154200,51.956875
"2013-11-25",64.080002,64.550003,63.43,64.220001,1679000,51.93261
"2013-11-26",63.98,65.290001,63.91,64.949997,1451400,52.522938
"2013-11-27",64.779999,65.540001,64.419998,65.089996,2072900,52.636147
"2013-11-29",65.029999,65.599998,64.699997,64.93,687900,52.50676
"2013-12-02",65.18,66.199997,64.75,65.120003,1782000,52.660416
"2013-12-03",64.860001,65.75,64.650002,65.550003,1627500,53.008141
"2013-12-04",65.209999,65.360001,63.639999,64.550003,1693500,52.199467
"2013-12-05",64.529999,64.650002,63.41,63.540001,1498700,51.38271
"2013-12-06",64.080002,64.459999,63.580002,63.900002,1087000,51.673847
"2013-12-09",64.660004,64.839996,63.369999,64.120003,1201600,51.851746
"2013-12-10",64.029999,64.449997,63.84,64.099998,1085800,51.835567
"2013-12-11",64.190002,64.260002,63.200001,63.450001,1502800,51.309933
"2013-12-12",63.549999,63.810001,62.880001,63.150002,1128100,51.067329
"2013-12-13",63.029999,63.529999,62.48,63.009998,1011500,50.954124
"2013-12-16",63.16,63.720001,62.849998,63.299999,1057300,51.188633
"2013-12-17",63.080002,63.349998,62.490002,63.110001,1444800,51.035
"2013-12-18",63.18,64.209999,62.830002,63.900002,1211500,51.673847
"2013-12-19",63.830002,64.669998,63.470001,64.410004,1141500,52.086254
"2013-12-20",64.519997,64.800003,63.549999,63.59,2282200,51.423153
"2013-12-23",63.990002,64.300003,63.599998,63.669998,888900,51.487839
"2013-12-24",63.740002,64.040001,63.689999,63.720001,291300,51.528278
"2013-12-26",63.959999,64.309998,63.639999,64.120003,691900,51.851746
"2013-12-27",64.410004,64.559998,63.900002,64.419998,408700,52.094334
"2013-12-30",64.589996,64.650002,63.740002,64.139999,600400,51.86792
"2013-12-31",64.120003,64.940002,64.010002,64.879997,868300,52.466331
"2014-01-02",64.559998,64.760002,63.290001,63.700001,936800,51.512112
"2014-01-03",63.630001,63.98,62.900002,63.299999,928500,51.188633
"2014-01-06",63.169998,63.259998,62.490002,62.77,1617000,50.760044
"2014-01-07",63.02,63.720001,62.73,63.400002,1175000,51.269508
"2014-01-08",63.400002,63.709999,62.57,62.889999,1676000,50.857079
"2014-01-09",62.91,63.490002,62.689999,63.389999,1420800,51.261414
"2014-01-10",63.57,63.619999,62.330002,62.950001,1162800,50.905605
"2014-01-13",62.77,63.220001,62.259998,62.34,1865700,50.412323
"2014-01-14",62.43,62.810001,61.900002,62.700001,1763200,50.70343
"2014-01-15",62.639999,63.200001,62.41,62.939999,1312600,50.897522
"2014-01-16",62.790001,63.150002,62.389999,62.529999,899300,50.565971
"2014-01-17",62.880001,63.400002,62.599998,62.77,1451500,50.760044
"2014-01-21",63.110001,63.279999,62.32,62.93,1201100,50.889442
"2014-01-22",63.220001,63.77,63.080002,63.349998,1108600,51.229069
"2014-01-23",63,63.240002,62.02,62.509998,1509100,50.549793
"2014-01-24",61.959999,62.02,60.5,60.5,1383500,48.924374
"2014-01-27",60.57,60.869999,59.57,60.290001,1186700,48.754547
"2014-01-28",60.189999,61.330002,60.189999,61.169998,1177900,49.466167
"2014-01-29",60.950001,61.220001,60.040001,60.470001,2300400,48.900101
"2014-01-30",58.939999,60.049999,55.889999,57.439999,3459400,46.449841
"2014-01-31",56.459999,57.650002,56.049999,56.610001,2595800,45.778648
"2014-02-03",56.25,56.369999,55.299999,55.369999,2774800,44.775909
"2014-02-04",55.580002,56.259998,55.380001,55.68,1833200,45.026585
"2014-02-05",55.639999,55.73,54.669998,54.740002,2083400,44.266441
"2014-02-06",55.200001,55.970001,55.119999,55.869999,3910900,45.180241
"2014-02-07",56.299999,58.279999,55.869999,57.93,5908000,46.846092
"2014-02-10",58,58,56.91,56.93,2638400,46.037418
"2014-02-11",57.099998,57.990002,56.880001,57.169998,1926900,46.231499
"2014-02-12",57.310001,57.68,56.23,56.279999,2181700,45.51178
"2014-02-13",55.560001,57.470001,55.310001,57.220001,2986300,46.530308
"2014-02-14",57.189999,60.419998,57.169998,60.060001,5243900,48.839748
"2014-02-18",60.110001,60.330002,58.529999,58.59,2279400,47.644367
"2014-02-19",58.279999,59.049999,57.540001,57.59,2374300,46.831177
"2014-02-20",57.52,58.299999,57.5,58.110001,1481000,47.254028
"2014-02-21",58.040001,58.279999,57.470001,57.669998,1592600,46.896229
"2014-02-24",58.099998,59.43,57.970001,59.130001,2232600,48.083473
"2014-02-25",59.110001,59.790001,58.619999,59.080002,1254700,48.042824
"2014-02-26",59.009998,59.529999,58.91,59.25,1554000,48.181065
"2014-02-27",59.209999,59.43,58.830002,59.310001,1140500,48.229858
"2014-02-28",59.259998,60.139999,58.830002,59.369999,1495100,48.278641
"2014-03-03",59.23,60.18,59.07,59.209999,1246300,48.148533
"2014-03-04",59.540001,59.779999,59,59.439999,1084200,48.335571
"2014-03-05",59.459999,60.110001,59.330002,59.490002,1681400,48.376236
"2014-03-06",59.509998,60.139999,59.48,59.889999,983200,48.701504
"2014-03-07",60.169998,60.290001,59.599998,59.869999,1045600,48.685238
"2014-03-10",59.869999,60.189999,59.27,59.689999,1405200,48.538853
"2014-03-11",59.779999,60.310001,59.060001,59.330002,1575300,48.246124
"2014-03-12",59,59.91,58.990002,59.5,1328800,48.384357
"2014-03-13",59.650002,59.860001,58.860001,59.02,1493900,47.994038
"2014-03-14",59,60.310001,59,60.259998,1934100,49.00238
"2014-03-17",61.299999,61.310001,59.619999,60.060001,1281200,48.839748
"2014-03-18",60.080002,60.610001,59.939999,60.360001,936600,49.083694
"2014-03-19",60.259998,60.5,59.57,59.91,1010900,48.717773
"2014-03-20",59.610001,60.84,59.509998,60.709999,1469700,49.368313
"2014-03-21",61.27,61.639999,60.91,61.439999,2492400,49.961941
"2014-03-24",62.150002,62.57,61.77,61.810001,2182600,50.262802
"2014-03-25",62,62.52,61.869999,61.970001,1444900,50.392921
"2014-03-26",62.209999,62.880001,61.639999,61.66,1450200,50.140835
"2014-03-27",61.830002,62.970001,61.700001,62.279999,1380600,50.645
"2014-03-28",62.560001,62.939999,62.25,62.75,1066000,51.027195
"2014-03-31",63,63.139999,62.27,62.860001,1802300,51.116653
"2014-04-01",62.93,63.139999,62.59,62.98,1051400,51.21423
"2014-04-02",62.830002,63.529999,62.450001,63.439999,1336700,51.588291
"2014-04-03",62.049999,63.259998,61.380001,61.869999,3073800,50.3116
"2014-04-04",62.139999,62.919998,61.669998,61.91,1598400,50.344128
"2014-04-07",61.779999,61.990002,61.060001,61.27,1307100,49.823696
"2014-04-08",60.880001,61.549999,59.860001,61.099998,2529400,49.685448
"2014-04-09",60.950001,61.060001,59.459999,60.400002,2290200,49.11623
"2014-04-10",60.400002,61.07,59.950001,60.02,1908700,48.807217
"2014-04-11",59.889999,60.5,59.529999,59.610001,1362700,48.473808
"2014-04-14",60.02,60.290001,59.41,59.950001,1364000,48.750294
"2014-04-15",59.990002,61.720001,59.889999,61.599998,1697600,50.092052
"2014-04-16",62.52,63.18,62.130001,63.169998,1875600,51.36874
"2014-04-17",63.02,64.25,62.860001,63.939999,1379400,51.994881
"2014-04-21",63.990002,64.470001,63.700001,64.330002,700200,52.312038
"2014-04-22",63.98,64.120003,63.349998,63.779999,1154900,51.864777
"2014-04-23",63.860001,64.959999,63.709999,64.82,897800,52.710491
"2014-04-24",65,65.339996,64.370003,64.75,1088800,52.653564
"2014-04-25",64.519997,64.660004,63.48,63.73,865300,51.824123
"2014-04-28",64,64.540001,63.490002,64.120003,1333300,52.141266
"2014-04-29",64.589996,65.099998,64.370003,64.529999,1155100,52.474667
"2014-04-30",64.169998,64.349998,62.650002,63.43,2428500,51.580166
"2014-05-01",61,62.490002,60.279999,61.360001,3620000,49.896889
"2014-05-02",61.380001,61.57,60.860001,61.209999,2141600,49.774895
"2014-05-05",61.209999,61.540001,61.009998,61.290001,2203700,49.839951
"2014-05-06",61.240002,61.75,60.830002,60.84,1436000,49.474022
"2014-05-07",61.32,61.57,60.790001,60.990002,1228900,49.596012
"2014-05-08",60.889999,61.16,59.869999,59.990002,1477100,48.782825
"2014-05-09",59.900002,60.189999,59.57,60,1515600,48.790947
"2014-05-12",60.369999,61.299999,60.130001,61.110001,1338900,49.693584
"2014-05-13",61.09,61.459999,60.650002,60.990002,1312000,49.596012
"2014-05-14",60.779999,61.189999,60.68,60.82,929800,49.712475
"2014-05-15",61.310001,61.779999,60.16,61.099998,1473900,49.941345
"2014-05-16",60.900002,60.93,59.93,60.130001,909900,49.148495
"2014-05-19",60.029999,60.830002,59.869999,60.759998,1194200,49.663425
"2014-05-20",60.639999,61.02,60.369999,60.439999,755400,49.401878
"2014-05-21",61.23,61.709999,60.799999,61.650002,1478600,50.390892
"2014-05-22",61.560001,61.84,61.099998,61.150002,879600,49.982216
"2014-05-23",61.060001,61.369999,60.599998,60.779999,939200,49.679783
"2014-05-27",60.880001,61,59.799999,60.650002,1623000,49.573524
"2014-05-28",60.740002,60.880001,60.369999,60.59,1164700,49.524479
"2014-05-29",60.84,61.900002,60.689999,61.84,1337100,50.546192
"2014-05-30",61.5,61.880001,61.259998,61.669998,1673900,50.407242
"2014-06-02",61.959999,62.200001,61.490002,62.049999,972300,50.717842
"2014-06-03",61.950001,62.099998,61.57,62,1263800,50.676975
"2014-06-04",61.970001,62.450001,61.740002,62.169998,927500,50.815926
"2014-06-05",62.139999,62.619999,61.860001,62.470001,689400,51.061142
"2014-06-06",62.630001,63.32,62.439999,63.16,712200,51.625122
"2014-06-09",63.16,63.91,63.099998,63.799999,678600,52.148239
"2014-06-10",63.240002,63.740002,63.099998,63.240002,1605300,51.690514
"2014-06-11",63.130001,63.759998,63.02,63.630001,989100,52.009293
"2014-06-12",63.990002,64.830002,63.830002,64.139999,1081800,52.426147
"2014-06-13",64.309998,65.330002,64.010002,65.279999,1288700,53.357944
"2014-06-16",65.279999,65.599998,64.910004,65.349998,1015100,53.415154
"2014-06-17",64.989998,65.110001,64.18,64.709999,1271900,52.892052
"2014-06-18",64.650002,65.029999,64.309998,64.889999,1226500,53.039185
"2014-06-19",64.910004,65.559998,64.540001,65.559998,923300,53.586819
"2014-06-20",65.860001,66.110001,65.410004,66.010002,1712800,53.954617
"2014-06-23",66.559998,67.07,66.370003,66.82,1093600,54.616692
"2014-06-24",66.800003,66.910004,64.800003,64.889999,1119900,53.039185
"2014-06-25",64.639999,65.940002,64.389999,65.779999,1218400,53.766632
"2014-06-26",65.839996,66.43,65.360001,66.150002,961600,54.069069
"2014-06-27",66.019997,66.860001,66.019997,66.68,1264000,54.502274
"2014-06-30",66.699997,66.699997,66.269997,66.480003,1152400,54.338802
"2014-07-01",66.779999,66.879997,66.379997,66.620003,1054300,54.45322
"2014-07-02",66.449997,66.870003,66.269997,66.739998,790600,54.551304
"2014-07-03",66.980003,66.980003,66.68,66.760002,679900,54.567661
"2014-07-07",66.389999,67.059998,66.120003,67,1540600,54.763828
"2014-07-08",66.769997,67,65.769997,66.199997,1532500,54.109913
"2014-07-09",66.230003,66.559998,65.699997,66.050003,1141000,53.987324
"2014-07-10",65.389999,65.709999,64.910004,65.449997,1191000,53.496902
"2014-07-11",65.5,65.709999,65.190002,65.239998,1350700,53.325245
"2014-07-14",65.449997,65.919998,65.059998,65.639999,839700,53.652206
"2014-07-15",65.379997,65.589996,64.300003,65.029999,1183300,53.153603
"2014-07-16",65.489998,66.190002,65.389999,65.970001,1018400,53.921932
"2014-07-17",66.209999,67.68,66.080002,66.129997,2315400,54.052708
"2014-07-18",66.260002,66.449997,65.720001,66.32,1142700,54.208012
"2014-07-21",65.889999,66.75,65.879997,66.639999,1180500,54.469574
"2014-07-22",66.889999,67.620003,66.860001,67.089996,1050300,54.837399
"2014-07-23",67.279999,67.769997,67.110001,67.75,917700,55.376858
"2014-07-24",67.699997,68.43,67.480003,67.730003,1187500,55.360508
"2014-07-25",67.699997,67.989998,67.370003,67.610001,676700,55.262428
"2014-07-28",67.559998,67.919998,66.959999,67.510002,693200,55.180687
"2014-07-29",67.260002,68.040001,67.230003,67.230003,753700,54.951832
"2014-07-30",67.629997,68.150002,66.330002,66.720001,1433600,54.534969
"2014-07-31",61.240002,63.860001,61.029999,62.130001,3942100,50.78323
"2014-08-01",61.509998,62,60.689999,61.529999,2145100,50.292805
"2014-08-04",61.470001,62.139999,61.099998,62.049999,1296500,50.717842
"2014-08-05",61.59,61.889999,60.389999,60.669998,1526900,49.58987
"2014-08-06",60.439999,61.330002,60.169998,60.849998,1358800,49.737
"2014-08-07",61.689999,62.91,60.119999,60.369999,1491200,49.344666
"2014-08-08",60.5,61.389999,60.349998,61.32,1110300,50.121162
"2014-08-11",61.689999,61.860001,61.080002,61.130001,723400,49.96587
"2014-08-12",60.880001,61.080002,60.029999,60.290001,871700,49.279274
"2014-08-13",60.549999,60.880001,59.880001,60.02,1175200,49.058578
"2014-08-14",59.880001,60.09,59.580002,59.860001,981000,49.214794
"2014-08-15",60.200001,60.549999,60,60.459999,999900,49.708092
"2014-08-18",60.57,60.75,60.189999,60.549999,1264800,49.782085
"2014-08-19",60.759998,61.009998,60.459999,60.48,1363200,49.724525
"2014-08-20",60.490002,60.66,60.060001,60.610001,830100,49.831425
"2014-08-21",60.5,61.41,60.450001,61.32,780200,50.415161
"2014-08-22",61.119999,61.119999,60.32,60.849998,618000,50.028732
"2014-08-25",61.07,61.400002,60.939999,61.279999,594900,50.382263
"2014-08-26",61.389999,61.970001,61.119999,61.130001,737900,50.258942
"2014-08-27",61.25,61.34,60.68,60.790001,716100,49.979404
"2014-08-28",60.740002,61.400002,60.52,61.110001,733100,50.242493
"2014-08-29",61.52,62.529999,61.240002,62.470001,1290800,51.360653
"2014-09-02",62.299999,62.450001,60.66,60.959999,945800,50.119164
"2014-09-03",61.41,61.689999,61.110001,61.200001,934200,50.316502
"2014-09-04",61.139999,61.169998,59.389999,59.68,1314200,49.066807
"2014-09-05",59.720001,60.02,59.279999,59.939999,1010700,49.280563
"2014-09-08",59.57,59.599998,58.369999,58.990002,1058000,48.499504
"2014-09-09",59.040001,59.169998,58.220001,58.599998,841000,48.178856
"2014-09-10",58.48,58.59,57.799999,58.330002,822100,47.956886
"2014-09-11",57.830002,58.290001,57.439999,58.009998,1183900,47.693787
"2014-09-12",57.77,57.900002,57.09,57.27,706700,47.085388
"2014-09-15",57.029999,58,56.75,57.939999,1392900,47.636234
"2014-09-16",58,59,57.84,58.490002,1207600,48.088432
"2014-09-17",58.490002,58.77,58.189999,58.27,903300,47.907551
"2014-09-18",58.299999,58.450001,57.580002,57.700001,782400,47.438915
"2014-09-19",57.98,58.07,57.52,57.860001,1289500,47.570457
"2014-09-22",57.169998,57.439999,56.869999,57.150002,764200,46.986721
"2014-09-23",57.130001,58.099998,57.029999,57.560001,1397200,47.323811
"2014-09-24",57.560001,57.599998,56.529999,57.279999,1326200,47.093605
"2014-09-25",57.310001,57.310001,56.18,56.18,946200,46.189224
"2014-09-26",56.23,57.349998,56.209999,57.060001,924900,46.912735
"2014-09-29",56.43,57.189999,56,57,1122200,46.8634
"2014-09-30",57,58.400002,56.759998,56.91,2800100,46.789406
"2014-10-01",56.919998,56.98,56.110001,56.130001,2471700,46.148117
"2014-10-02",55.400002,56.200001,54.509998,55.720001,1498600,45.811024
"2014-10-03",55.709999,55.799999,54.740002,55.049999,1156900,45.260174
"2014-10-06",55.099998,55.439999,54.349998,54.939999,1202400,45.169743
"2014-10-07",54.490002,55.060001,54.330002,54.380001,1453200,44.70932
"2014-10-08",54.240002,55.57,53.73,55.5,1996300,45.630146
"2014-10-09",54.950001,55.23,53.709999,53.91,2584100,44.322906
"2014-10-10",53.59,54.369999,52.91,53.18,2460600,43.722725
"2014-10-13",53.029999,53.759998,50.759998,50.790001,2209100,41.757755
"2014-10-14",51.029999,52.310001,50.049999,50.529999,2385100,41.543987
"2014-10-15",49.900002,51.290001,49.380001,51.110001,3170000,42.020844
"2014-10-16",49.939999,52.23,49.779999,51.880001,2911500,42.653915
"2014-10-17",52.860001,52.900002,51.279999,51.459999,2746200,42.308601
"2014-10-20",51.380001,51.939999,50.740002,51.73,1784600,42.530598
"2014-10-21",52.189999,53.450001,52.18,53.419998,1420300,43.920044
"2014-10-22",53.560001,54.060001,52.029999,52.049999,1210900,42.793674
"2014-10-23",52.66,53.560001,52.330002,53.040001,1126000,43.607624
"2014-10-24",52.849998,53,51.970001,52.150002,1699500,42.875896
"2014-10-27",51.32,51.43,50.43,50.889999,1491300,41.839966
"2014-10-28",51.32,52.689999,50.75,52.630001,1118200,43.270542
"2014-10-29",53.23,53.57,51.290001,52,2495200,42.752579
"2014-10-30",52,52.990002,51.040001,52.209999,3000900,42.925224
"2014-10-31",51.799999,53.450001,51.139999,53.389999,1889600,43.895378
"2014-11-03",53.810001,54.57,52.259998,52.439999,1907300,43.114326
"2014-11-04",51.580002,51.900002,50.66,51.240002,1503600,42.127731
"2014-11-05",51.599998,52.400002,50.779999,52.25,1485400,42.958118
"2014-11-06",52.130001,53.169998,51.57,53.049999,1836800,43.615849
"2014-11-07",53.259998,54.57,53,54.529999,2022100,44.832657
"2014-11-10",54.990002,55.360001,53.619999,53.849998,2378800,44.273571
"2014-11-11",54.060001,54.52,53.509998,54.119999,1626200,44.495564
"2014-11-12",52.84,53.450001,51.310001,52.52,1633000,43.46117
"2014-11-13",52.099998,52.189999,50.860001,51.330002,1348800,42.476429
"2014-11-14",51.529999,52.040001,51.18,51.939999,1247100,42.981197
"2014-11-17",51.32,51.779999,50.84,51.41,1084200,42.542629
"2014-11-18",51.299999,51.91,50.860001,51.720001,821500,42.79916
"2014-11-19",51.720001,51.779999,50.82,51.610001,1881600,42.708126
"2014-11-20",51.630001,53.509998,51.59,53.259998,1666900,44.073528
"2014-11-21",54.209999,54.740002,53.610001,54.080002,1245000,44.752094
"2014-11-24",53.919998,53.98,52.669998,52.990002,1153500,43.850094
"2014-11-25",53.330002,53.369999,51.720001,52.439999,2444100,43.394966
"2014-11-26",52.220001,52.310001,51.459999,51.580002,864900,42.6833
"2014-11-28",49.299999,49.389999,47.860001,48.419998,4022200,40.068344
"2014-12-01",48,49.110001,47.68,49.029999,3402300,40.573135
"2014-12-02",48.549999,50.130001,48.220001,49.080002,2467300,40.614517
"2014-12-03",49.400002,50.25,49.07,49.720001,1755200,41.144127
"2014-12-04",48.779999,49.639999,48.439999,49.189999,1734000,40.705547
"2014-12-05",49,49.709999,48.490002,48.919998,1930200,40.482109
"2014-12-08",48.150002,48.330002,45.919998,46.150002,2632500,38.189888
"2014-12-09",46.029999,47.52,45.939999,46.849998,2117800,38.76915
"2014-12-10",45.970001,45.970001,44.959999,45.43,2079000,37.594082
"2014-12-11",45.540001,46.610001,45.41,45.66,2070000,37.784409
"2014-12-12",44.689999,45.75,44.189999,44.919998,3030600,37.172043
"2014-12-15",45.380001,45.779999,44.310001,44.389999,1806900,36.733456
"2014-12-16",43.779999,46.630001,43.57,44.84,3415800,37.105835
"2014-12-17",45.18,48.060001,45.169998,47.52,2890200,39.323593
"2014-12-18",48.860001,49.349998,46.939999,48.619999,2327900,40.233852
"2014-12-19",48.93,50.700001,48.68,50.66,3812900,41.921989
"2014-12-22",49.93,50.040001,48.939999,49.93,1627800,41.317898
"2014-12-23",50.349998,51.41,50.009998,51.099998,1437900,42.286091
"2014-12-24",50.68,50.75,49.549999,50.310001,651300,41.632351
"2014-12-26",50.740002,50.970001,50.18,50.330002,675500,41.648914
"2014-12-29",50.59,51.029999,50.040001,50.529999,1110200,41.814411
"2014-12-30",50.279999,51.07,49.75,50.740002,1379100,41.988194
"2014-12-31",50.02,51.110001,49.810001,50.52,1282800,41.806141
"2015-01-02",49.91,50.77,49.610001,50.490002,1425500,41.781315
"2015-01-05",49.52,49.52,47.439999,47.799999,2079800,39.555283
"2015-01-06",47.610001,48.419998,46.259998,46.580002,2380700,38.545719
"2015-01-07",47.34,47.630001,46.18,46.48,2030300,38.462975
"2015-01-08",47.060001,48.59,46.720001,48.57,2919000,40.192471
"2015-01-09",48.560001,48.869999,47.630001,48.509998,1389100,40.142826
"2015-01-12",47.290001,47.360001,46.080002,46.740002,2201400,38.678127
"2015-01-13",46.950001,47.32,45.84,46.630001,2058900,38.587101
"2015-01-14",46.450001,46.549999,44.84,46.360001,1822000,38.363674
"2015-01-15",47.200001,47.299999,45.439999,45.48,1335000,37.635452
"2015-01-16",45.790001,47.759998,45.650002,47.68,2741100,39.45599
"2015-01-20",47.029999,47.369999,46.540001,47.369999,1537300,39.199455
"2015-01-21",47.52,48.389999,47.41,48.029999,1366400,39.745621
"2015-01-22",48.34,48.490002,47.169998,48.110001,1282600,39.811829
"2015-01-23",47.73,48.389999,46.52,46.630001,2368400,38.587101
"2015-01-26",46.66,47.099998,46.169998,46.869999,1678000,38.785698
"2015-01-27",46.580002,47.029999,46.189999,46.779999,2131400,38.711212
"2015-01-28",46.380001,46.560001,43,43.400002,4028300,35.914215
"2015-01-29",43.830002,43.98,42.189999,43.68,3957400,36.145924
"2015-01-30",43.389999,45.82,43.049999,44.91,3165100,37.163765
"2015-02-02",46.200001,47.68,45.689999,47.650002,2804000,39.431164
"2015-02-03",48.799999,50.59,48.709999,49.91,3058500,41.301342
"2015-02-04",48.889999,49.84,48.349998,49.169998,2874800,40.688976
"2015-02-05",49.599998,50.43,49.310001,50.189999,1836400,41.533062
"2015-02-06",50.77,50.77,49.799999,50.509998,2209800,41.797863
"2015-02-09",50.98,51.43,50.360001,51.07,3358000,42.261272
"2015-02-10",51.169998,51.299999,50.450001,51.07,3349000,42.261272
"2015-02-11",50.279999,51.040001,49.790001,50.93,2693000,42.145409
"2015-02-12",51.310001,51.849998,50.689999,50.889999,1722200,42.403721
"2015-02-13",51.779999,52,51.259998,51.77,1815400,43.136974
"2015-02-17",51.490002,51.790001,51.130001,51.599998,1618200,42.995323
"2015-02-18",50.810001,51.610001,50.41,50.509998,1916900,42.087086
"2015-02-19",46.98,50.630001,46.98,50.040001,2156200,41.695461
"2015-02-20",50.07,50.509998,49.689999,50.27,1355400,41.887112
"2015-02-23",49.52,50.669998,49.279999,50.560001,1863100,42.128754
