"","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"2014-05-13",59.18,59.389999,58.790001,58.869999,1862900,54.724297
"2014-05-14",58.880001,58.970001,58.43,58.580002,1101600,54.45472
"2014-05-15",58.529999,58.529999,57.349998,57.93,1504400,53.850494
"2014-05-16",57.939999,58.360001,57.73,58.349998,1529400,54.240913
"2014-05-19",58.169998,58.689999,58,58.610001,1247400,54.482609
"2014-05-20",58.389999,58.959999,58.34,58.889999,2163800,54.742886
"2014-05-21",58.380001,58.919998,58.34,58.759998,2394500,54.808182
"2014-05-22",58.68,59.240002,58.619999,58.759998,2293000,54.808182
"2014-05-23",58.98,59.330002,58.82,59.259998,1619200,55.274551
"2014-05-27",59.57,59.75,59.349998,59.450001,1897800,55.451786
"2014-05-28",59.439999,59.57,59.200001,59.439999,1708700,55.442455
"2014-05-29",59.630001,60.720001,59.400002,60.68,2784300,56.599052
"2014-05-30",60.880001,61.73,60.75,61.619999,3821600,57.47583
"2014-06-02",61.709999,61.860001,61.049999,61.540001,3493200,57.401215
"2014-06-03",61.5,61.529999,61.150002,61.490002,2427200,57.35458
"2014-06-04",61.349998,61.759998,61.220001,61.720001,1874900,57.569107
"2014-06-05",61.950001,62.360001,61.57,62.310001,1644600,58.119419
"2014-06-06",62.32,62.860001,62.279999,62.849998,1525700,58.623112
"2014-06-09",62.57,63.139999,62.5,62.82,1568600,58.595139
"2014-06-10",62.740002,62.84,62.43,62.700001,1972300,58.4832
"2014-06-11",61.720001,61.98,61.450001,61.77,2622200,57.615746
"2014-06-12",61.830002,61.93,61.220001,61.450001,1702900,57.317268
"2014-06-13",61.5,61.639999,61,61.380001,1340800,57.251972
"2014-06-16",61.32,61.799999,61.32,61.619999,1239000,57.47583
"2014-06-17",61.509998,62.57,61.360001,62.450001,1369500,58.250015
"2014-06-18",62.529999,63.27,62.5,63.119999,1791200,58.874947
"2014-06-19",62.310001,63.369999,62.310001,63.369999,1411500,59.108135
"2014-06-20",63.509998,64.099998,63.27,63.560001,4750000,59.285351
"2014-06-23",63.369999,63.849998,63.330002,63.790001,1390200,59.499897
"2014-06-24",63.549999,64.089996,63.119999,63.580002,2818900,59.304016
"2014-06-25",63.549999,63.630001,63.220001,63.43,2966400,59.164097
"2014-06-26",63.689999,64.089996,63.290001,63.990002,2031700,59.686443
"2014-06-27",63.889999,64.25,63.720001,63.98,2345500,59.677105
"2014-06-30",64.019997,64.309998,63.790001,64.099998,1133700,59.789047
"2014-07-01",64.32,64.760002,64.18,64.669998,1588400,60.320717
"2014-07-02",64.800003,65.389999,64.459999,65.360001,1815600,60.964294
"2014-07-03",65.260002,65.730003,65.230003,65.559998,963400,61.150845
"2014-07-07",65.5,65.879997,65.360001,65.870003,1488200,61.440002
"2014-07-08",65.529999,65.699997,64.730003,64.919998,2018600,60.553894
"2014-07-09",65.260002,65.5,64.940002,65.419998,2219300,61.020267
"2014-07-10",64.550003,65.809998,64.550003,65.57,2627600,61.160172
"2014-07-11",65.32,65.669998,64.980003,65.019997,2136300,60.647175
"2014-07-14",65.410004,65.860001,65.129997,65.32,1998800,60.927002
"2014-07-15",65.360001,65.580002,64.660004,64.980003,2346600,60.609863
"2014-07-16",65.139999,65.279999,64.620003,64.720001,1857300,60.36734
"2014-07-17",64.489998,64.849998,63.369999,63.380001,3033300,59.117477
"2014-07-18",63.779999,64.989998,63.599998,64.900002,1992400,60.535248
"2014-07-21",64.830002,65.139999,64.540001,64.970001,1565200,60.60054
"2014-07-22",65.370003,66.32,65.349998,66.110001,2189700,61.66386
"2014-07-23",65.900002,66.510002,65.779999,66.470001,1705100,61.999653
"2014-07-24",66.400002,67.080002,66.129997,66.830002,3008300,62.335438
"2014-07-25",66.720001,67.120003,66.269997,66.370003,1424200,61.906384
"2014-07-28",66.480003,67.07,66.019997,66.169998,2942500,61.719826
"2014-07-29",66.080002,66.889999,65.650002,65.690002,3228200,61.272114
"2014-07-30",66.220001,66.470001,64.360001,65.410004,3930700,61.010948
"2014-07-31",65.32,65.339996,64.459999,64.709999,3291400,60.358017
"2014-08-01",64.790001,65.269997,64.32,64.879997,2908500,60.516582
"2014-08-04",65.040001,66.25,64.900002,65.989998,2675600,61.551937
"2014-08-05",65.75,65.900002,64.769997,64.910004,2939000,60.544567
"2014-08-06",64.339996,65.029999,64.18,64.510002,2358500,60.171471
"2014-08-07",64.860001,65.489998,64.120003,64.239998,2545700,59.919624
"2014-08-08",64.739998,64.970001,64.300003,64.940002,1774800,60.572548
"2014-08-11",65.660004,65.919998,65,65.720001,1536000,61.300095
"2014-08-12",65.690002,66.010002,65.370003,65.57,1586000,61.160172
"2014-08-13",65.82,66.660004,65.199997,66.550003,1623100,62.074268
"2014-08-14",66.75,67.349998,66.550003,67.260002,1685600,62.736526
"2014-08-15",67.660004,67.690002,67.029999,67.370003,2529100,62.839138
"2014-08-18",67.870003,67.949997,67.339996,67.660004,1750700,63.109623
"2014-08-19",67.629997,68.269997,67.57,68.129997,1956700,63.736404
"2014-08-20",68,68.639999,67.870003,68.540001,1377100,64.119972
"2014-08-21",68.57,68.739998,68.330002,68.440002,1204600,64.026428
"2014-08-22",68.279999,68.559998,68.160004,68.449997,1084200,64.035774
"2014-08-25",68.639999,68.940002,68.57,68.760002,1415400,64.32579
"2014-08-26",68.980003,69.07,68.449997,68.989998,1147400,64.540947
"2014-08-27",69.040001,69.209999,68.779999,68.879997,1421400,64.438042
"2014-08-28",68.779999,69.120003,68.169998,68.989998,1382300,64.540947
"2014-08-29",69.330002,69.489998,68.849998,69.400002,1393100,64.924522
"2014-09-02",69.68,69.690002,68.800003,69.43,1833700,64.952568
"2014-09-03",69.599998,70.199997,69.440002,70,2911500,65.48584
"2014-09-04",70.440002,70.980003,70.330002,70.519997,2832400,65.97229
"2014-09-05",70.209999,70.830002,70.209999,70.830002,2367300,66.262321
"2014-09-08",70.860001,71.330002,70.650002,71.07,2313100,66.486809
"2014-09-09",71,71.300003,70.720001,70.779999,1571300,66.215515
"2014-09-10",70.900002,71.040001,70.5,70.790001,1789300,66.224869
"2014-09-11",70.82,71.529999,70.510002,71.400002,2869100,66.79554
"2014-09-12",71.139999,71.230003,70.220001,70.620003,1640500,66.065826
"2014-09-15",70.540001,70.910004,70.449997,70.709999,1412900,66.150047
"2014-09-16",70.5,71.230003,70.330002,71.139999,2199600,66.552299
"2014-09-17",71.279999,72.089996,71.209999,71.730003,1476700,67.104263
"2014-09-18",72.190002,72.470001,71.760002,72.449997,1677300,67.777832
"2014-09-19",72.980003,73.279999,72.040001,72.190002,3799000,67.534607
"2014-09-22",72.32,72.32,71.279999,71.610001,1961100,66.991997
"2014-09-23",71.489998,71.800003,70.900002,70.919998,1889200,66.346504
"2014-09-24",70.900002,71.480003,70.779999,71.389999,1213800,66.786186
"2014-09-25",71.370003,71.669998,70.459999,70.519997,1508100,65.97229
"2014-09-26",70.849998,71.07,70.519997,70.720001,3139700,66.159386
"2014-09-29",70.269997,70.690002,69.970001,70.440002,1664600,65.897461
"2014-09-30",70.230003,70.629997,69.900002,69.900002,1989100,65.392273
"2014-10-01",69.559998,69.580002,67.339996,67.940002,4252100,63.558666
"2014-10-02",67.980003,68.160004,65.480003,66.800003,4099800,62.492195
"2014-10-03",67.160004,68.269997,67.040001,68.099998,3763600,63.708355
"2014-10-06",68.089996,68.389999,67.089996,67.330002,2673400,62.987991
"2014-10-07",66.660004,67.410004,65.980003,66,3238200,61.743778
"2014-10-08",65.870003,66.339996,65.339996,66.169998,5241600,61.902809
"2014-10-09",65.589996,66.190002,64.529999,64.580002,3565600,60.415344
"2014-10-10",64.400002,64.739998,63.119999,63.549999,4100400,59.451775
"2014-10-13",63.549999,63.66,61.630001,61.709999,6500400,57.730431
"2014-10-14",62.110001,63.880001,62.060001,62.549999,5234700,58.516266
"2014-10-15",61.919998,63.900002,59.610001,62.200001,6844700,58.188828
"2014-10-16",60.720001,63.549999,60.66,62.790001,2919200,58.740791
"2014-10-17",63.630001,65.339996,63.23,65.010002,3110300,60.817627
"2014-10-20",64.940002,67.629997,64.900002,67.019997,3737000,62.697987
"2014-10-21",67.580002,68.699997,67.300003,68.419998,2820800,64.007721
"2014-10-22",69.410004,69.629997,68.220001,68.419998,2353800,64.007721
"2014-10-23",69,70,68.339996,68.43,3434800,64.017067
"2014-10-24",68.400002,69.349998,68.040001,69.290001,2363900,64.821609
"2014-10-27",69.300003,70.400002,69.010002,70.260002,2317400,65.729057
"2014-10-28",69.849998,72.209999,69.230003,71.949997,4551100,67.310066
"2014-10-29",74,75.190002,72.089996,74.029999,4337100,69.255928
"2014-10-30",73.510002,76.309998,73.5,76,3342900,71.098892
"2014-10-31",77.989998,77.989998,75.209999,75.75,3577300,70.865005
"2014-11-03",75.910004,76.150002,74.949997,75.800003,2427500,70.911804
"2014-11-04",75.400002,75.589996,74.32,74.57,3395500,69.761101
"2014-11-05",75.190002,75.199997,73.940002,74.900002,3106700,70.069832
"2014-11-06",75.07,75.339996,74.440002,75.25,2331700,70.39727
"2014-11-07",75.330002,75.550003,74.959999,75.5,1803200,70.631119
"2014-11-10",75.519997,76.669998,75.330002,76.559998,1434600,71.622765
"2014-11-11",76.800003,77.279999,76.559998,77.139999,1463000,72.165382
"2014-11-12",76.580002,77.5,76.379997,77.300003,1319200,72.315063
"2014-11-13",77.379997,78.25,77.330002,78.089996,1443300,73.0541
"2014-11-14",78.089996,78.389999,77.709999,77.959999,1456700,72.932503
"2014-11-17",77.099998,77.739998,76.769997,77.169998,2517600,72.193443
"2014-11-18",76.889999,77.220001,76.510002,76.940002,2442900,72.165298
"2014-11-19",76.980003,77.349998,76.32,76.379997,1783400,71.64006
"2014-11-20",76.370003,76.410004,75.339996,75.889999,2324700,71.180458
"2014-11-21",76.809998,77.050003,75.910004,75.980003,2211300,71.264893
"2014-11-24",76.470001,77.230003,76.470001,76.970001,2092500,72.193428
"2014-11-25",77.019997,77.300003,76.440002,77.040001,4748000,72.259094
"2014-11-26",76.82,77.650002,76.769997,77.480003,1010900,72.671791
"2014-11-28",78.330002,79.209999,78.150002,78.790001,981200,73.900505
"2014-12-01",78.5,78.790001,77.370003,77.449997,1903100,72.643654
"2014-12-02",77.730003,78.190002,77.400002,77.449997,2659900,72.643654
"2014-12-03",77.5,78.489998,77.199997,78.139999,1400200,73.290833
"2014-12-04",78,79,77.449997,77.940002,1499100,73.103249
"2014-12-05",78.059998,79.190002,77.970001,78.989998,1598700,74.088074
"2014-12-08",79.010002,79.25,78.5,78.989998,1459600,74.088074
"2014-12-09",78.080002,78.519997,77.5,78.370003,1669400,73.506569
"2014-12-10",78.300003,78.459999,77.330002,77.480003,1655200,72.671791
"2014-12-11",78.580002,78.779999,77.25,77.620003,1427900,72.803085
"2014-12-12",77.07,77.919998,76.709999,76.760002,1568600,71.996475
"2014-12-15",77.5,78.290001,76.269997,77.57,2640100,72.756195
"2014-12-16",77.839996,77.93,76.220001,76.279999,3311600,71.546257
"2014-12-17",76.290001,77.080002,75.620003,76.739998,2353700,71.977722
"2014-12-18",77.639999,77.879997,76.910004,77.349998,2353400,72.549866
"2014-12-19",77.330002,77.970001,76.980003,77.43,4492400,72.624901
"2014-12-22",77.410004,78.610001,77.349998,78.459999,1257100,73.590965
"2014-12-23",78.75,79.029999,78.339996,78.540001,1577000,73.666
"2014-12-24",78.089996,78.57,77.860001,78.349998,736900,73.487793
"2014-12-26",78.669998,78.989998,78.519997,78.690002,891500,73.806702
"2014-12-29",78.720001,79.25,78.160004,79.080002,1115100,74.172493
"2014-12-30",78.720001,79.220001,78.050003,78.300003,1184600,73.440887
"2014-12-31",78.669998,79.25,77.980003,78.029999,1422000,73.187668
"2015-01-02",78.339996,78.559998,76.709999,77.75,1277300,72.925041
"2015-01-05",77.639999,77.739998,75.32,75.620003,2034800,70.927216
"2015-01-06",75.470001,75.599998,73.910004,74.669998,2551500,70.036194
"2015-01-07",75.480003,76.57,74.989998,76.379997,1979400,71.64006
"2015-01-08",76.800003,79.029999,76.379997,78.910004,2396100,74.013062
"2015-01-09",78.790001,79.089996,77.989998,78.730003,2350900,73.844223
"2015-01-12",78.879997,79,77.629997,77.910004,1715400,73.075111
"2015-01-13",78.839996,79.610001,77.169998,77.419998,2504700,72.615524
"2015-01-14",76.220001,77.019997,75.470001,76.57,1902300,71.81826
"2015-01-15",76.690002,77.730003,76.010002,76.099998,1787300,71.377426
"2015-01-16",76,76.190002,75.279999,75.889999,3146500,71.180458
"2015-01-20",76.709999,76.919998,75.510002,76.32,1614600,71.583786
"2015-01-21",75.970001,77.089996,75.940002,76.260002,1658100,71.527512
"2015-01-22",76.68,78.730003,76.360001,78.480003,2106200,73.609749
"2015-01-23",78.660004,78.849998,77.93,78.510002,1631000,73.637871
"2015-01-26",78.650002,79.449997,78.489998,79.419998,1373200,74.491394
"2015-01-27",78.690002,79.330002,78.169998,78.610001,1274300,73.731667
"2015-01-28",78.470001,78.629997,76.809998,76.900002,2304500,72.127777
"2015-01-29",76.800003,77.459999,76.019997,77.110001,2247000,72.32476
"2015-01-30",76.449997,76.540001,74.43,74.5,3178100,69.876732
"2015-02-02",74.279999,74.980003,73.379997,74.800003,3253500,70.158104
"2015-02-03",74.980003,76.730003,74.709999,76.629997,2757600,71.874535
"2015-02-04",75.830002,76.889999,75.459999,75.940002,2261600,71.227348
"2015-02-05",75.910004,76.300003,75.290001,75.699997,2541300,71.002243
"2015-02-06",75.779999,76.260002,73.610001,74.220001,3403400,69.614105
"2015-02-09",73.32,73.910004,72.769997,73.389999,2465800,68.835594
"2015-02-10",74.379997,77.440002,74.379997,77.230003,3532400,72.437294
"2015-02-11",77.129997,77.650002,76.470001,77.019997,1938600,72.240341
"2015-02-12",77.57,79.230003,77.129997,79.019997,2179300,74.116219
"2015-02-13",79.089996,79.459999,78.519997,79.400002,1786000,74.472656
"2015-02-17",79.440002,81.32,78.760002,81.290001,3033000,76.245346
"2015-02-18",80.220001,81.620003,80.040001,81.449997,3480400,76.395432
"2015-02-19",83.779999,84.769997,81.849998,83.099998,3927400,77.943047
"2015-02-20",83.18,83.18,82.050003,83,1786700,77.849228
"2015-02-23",82.75,83,82.339996,82.949997,1837600,77.80233
"2015-02-24",82.730003,82.959999,82.050003,82.25,1360600,77.145775
"2015-02-25",82.220001,82.839996,82,82.360001,1344300,77.437241
"2015-02-26",82.160004,83.269997,82.160004,83.220001,1430100,78.245827
"2015-02-27",83.309998,83.620003,82.699997,83.099998,2035100,78.133011
"2015-03-02",83.349998,84.870003,83.120003,84.830002,2349700,79.759605
"2015-03-03",84.790001,84.93,83.519997,83.910004,1567600,78.894608
"2015-03-04",83.550003,83.699997,82.779999,83.150002,1097600,78.180031
"2015-03-05",83.290001,83.720001,82.790001,82.900002,1189200,77.944984
"2015-03-06",82.510002,82.900002,81.32,81.519997,1667100,76.647446
"2015-03-09",81.440002,82.540001,81.370003,82.480003,1913500,77.550087
"2015-03-10",81.769997,81.769997,80.809998,81.260002,1927000,76.403008
"2015-03-11",80.989998,81.860001,80.910004,81.07,1284200,76.224365
"2015-03-12",81.629997,83,81.629997,82.800003,1599100,77.850967
"2015-03-13",82.519997,82.889999,81.519997,82.080002,1374600,77.173965
"2015-03-16",82.610001,83.720001,82.360001,83.489998,1163900,78.499718
"2015-03-17",83.400002,83.400002,82.25,82.440002,1373100,77.512466
"2015-03-18",82.269997,83.470001,81.519997,83.230003,1676500,78.255249
"2015-03-19",83.330002,84.419998,83.07,84.309998,1486600,79.270683
"2015-03-20",85,85,83.669998,84.040001,3230400,79.016838
"2015-03-23",84.059998,84.980003,83.720001,84.269997,2046700,79.233078
"2015-03-24",83.970001,84.019997,82.209999,82.25,2108700,77.333832
"2015-03-25",81.860001,81.980003,79.779999,79.790001,3328900,75.020851
"2015-03-26",79.230003,81.07,78.580002,80.580002,3163900,75.763664
"2015-03-27",80.459999,81.400002,80.290001,80.82,1777600,75.989296
"2015-03-30",81.32,81.809998,81.160004,81.5,1082900,76.628654
"2015-03-31",81.290001,81.720001,80.169998,80.32,1920400,75.519165
"2015-04-01",80.419998,80.419998,79.120003,80.330002,1364300,75.528572
"2015-04-02",80.309998,80.93,79.949997,80.150002,1143000,75.35936
"2015-04-06",79.43,80.559998,79.040001,80.279999,1798300,75.481575
"2015-04-07",80.099998,80.239998,79.129997,79.150002,2416200,74.419144
"2015-04-08",79.470001,80.860001,79.339996,80.190002,2202800,75.39695
"2015-04-09",80.010002,80.580002,79.410004,80.220001,1095900,75.425163
"2015-04-10",80.349998,80.669998,80.059998,80.32,851000,75.519165
"2015-04-13",80.190002,80.779999,79.839996,80.209999,1027100,75.415764
"2015-04-14",79.860001,80.220001,79.029999,79.260002,1652700,74.522537
"2015-04-15",79.43,79.959999,78.849998,78.959999,1381300,74.240471
"2015-04-16",78.550003,79.290001,78.400002,78.510002,1711200,73.81736
"2015-04-17",77.919998,78.32,77.150002,77.639999,2927700,72.999374
"2015-04-20",77.989998,79.93,77.720001,79.769997,3587600,75.002045
"2015-04-21",80.089996,80.75,79.529999,80.470001,2344300,75.660225
"2015-04-22",81.050003,81.199997,80.120003,80.790001,1572000,75.961075
"2015-04-23",80.459999,81.93,80.230003,81.349998,1236700,76.487617
"2015-04-24",81.589996,81.989998,81.099998,81.839996,1131800,76.948311
"2015-04-27",81.779999,83.07,81.279999,81.370003,2220700,76.506424
"2015-04-28",81.209999,81.82,80.089996,81.32,1803700,76.459419
"2015-04-29",82.419998,84.330002,82.059998,83.870003,5530200,78.856995
"2015-04-30",82.300003,82.709999,79.18,80.050003,5499500,75.265343
"2015-05-01",80.650002,81.830002,80.389999,80.970001,1877700,76.130325
"2015-05-04",81.010002,81.279999,80.059998,80.510002,1678300,75.697845
"2015-05-05",80.279999,80.309998,78.18,78.209999,2694100,73.535301
"2015-05-06",78.349998,79.419998,77.910004,78.82,2273600,74.108849
"2015-05-07",78.779999,79.459999,78.330002,78.480003,2587000,73.789162
"2015-05-08",79.400002,80.870003,79.239998,80.300003,1865600,75.500397
"2015-05-11",80.150002,80.440002,79.589996,79.720001,1852800,74.955048
"2015-05-12",79.150002,79.75,78.610001,79.160004,1247200,74.42852
"2015-05-13",78.940002,79.809998,78.510002,78.68,1647200,73.977203
"2015-05-14",79.370003,80.690002,79.220001,80.580002,1847400,75.763664
"2015-05-15",80.93,81.5,80.300003,80.900002,1965800,76.064522
"2015-05-18",80.650002,81.550003,80.650002,81.230003,1416300,76.374786
"2015-05-19",81.18,81.519997,80.68,80.900002,1553500,76.064522
"2015-05-20",80.919998,81.529999,79.75,80.660004,1246600,76.073952
"2015-05-21",80.360001,80.82,80.029999,80.470001,1330400,75.89476
"2015-05-22",80.389999,80.760002,79.57,80.150002,934900,75.592957
"2015-05-26",80.139999,80.230003,78.519997,78.709999,1209200,74.234825
"2015-05-27",79.019997,79.68,78.779999,79.199997,1530600,74.696976
"2015-05-28",79.120003,79.209999,78.339996,79.029999,1308400,74.536621
"2015-05-29",79.32,79.470001,77.82,77.989998,2532200,73.555756
"2015-06-01",78.199997,78.75,77.360001,77.970001,1928200,73.536896
"2015-06-02",77.739998,78.68,77.599998,78.43,1378000,73.970749
"2015-06-03",78.870003,79.879997,78.559998,79.379997,1677800,74.86673
"2015-06-04",78.849998,79.410004,78.32,78.480003,1515000,74.017914
"2015-06-05",78.239998,78.669998,77.800003,78.379997,837900,73.923569
"2015-06-08",78.07,78.209999,76.889999,76.959999,2038200,72.584328
"2015-06-09",76.839996,77.489998,76.580002,77.32,1205500,72.923851
"2015-06-10",77.470001,78.129997,77.230003,77.230003,1344500,72.838974
"2015-06-11",77.410004,77.519997,76.629997,77.269997,2253900,72.876686
"2015-06-12",76.949997,77.360001,76.400002,76.629997,2104500,72.273079
"2015-06-15",76.050003,77.190002,75.860001,77.019997,1754400,72.640907
"2015-06-16",76.709999,77.25,76.57,76.730003,1463700,72.367393
"2015-06-17",76.75,77.110001,76.019997,77.019997,1546400,72.640907
"2015-06-18",77.370003,78.5,77.360001,78.150002,1506700,73.706665
"2015-06-19",78.129997,78.269997,77.589996,77.639999,1810700,73.225647
"2015-06-22",78,78.389999,77.800003,77.910004,1312300,73.480316
"2015-06-23",77.800003,77.989998,77.32,77.589996,1212300,73.178497
"2015-06-24",77.57,77.610001,76.239998,76.370003,2098400,72.02787
"2015-06-25",76.440002,76.860001,76.099998,76.169998,1335100,71.839226
"2015-06-26",76.540001,76.790001,75.879997,76.019997,3597100,71.697769
"2015-06-29",75.239998,75.5,73.769997,73.830002,2025800,69.632278
"2015-06-30",74.459999,75.089996,73.949997,74.389999,1828800,70.160431
"2015-07-01",75.220001,75.419998,74.57,74.989998,1854600,70.726303
"2015-07-02",75.059998,75.279999,74.5,74.800003,1226500,70.547142
"2015-07-06",74.059998,74.769997,73.839996,74.309998,1700100,70.084999
"2015-07-07",74.309998,75.519997,73.360001,75.440002,2767900,71.150749
"2015-07-08",74.68,74.949997,73.900002,73.959999,2016200,69.754883
"2015-07-09",75.220001,75.660004,74.169998,74.18,1598800,69.962372
"2015-07-10",75.230003,76.190002,74.589996,75.970001,1416800,71.650604
"2015-07-13",76.760002,77.379997,76.519997,76.980003,1756000,72.603172
"2015-07-14",76.599998,77.660004,76.599998,77.260002,1214100,72.867271
"2015-07-15",77.139999,78.019997,76.900002,77.360001,1637200,72.961563
"2015-07-16",77.669998,78.760002,77.669998,78.25,1756500,73.800987
"2015-07-17",77,78.279999,77,77.699997,1715700,73.282265
"2015-07-20",77.739998,78.260002,77.68,77.830002,1276000,73.404839
"2015-07-21",78.110001,78.110001,76.389999,76.599998,2271100,72.244781
"2015-07-22",76.540001,77.169998,76.239998,76.93,1601900,72.556023
"2015-07-23",76.919998,76.919998,74.040001,74.620003,3260600,70.377373
"2015-07-24",74.800003,74.809998,73.309998,74.019997,2747300,69.811478
"2015-07-27",73.540001,74.400002,72.919998,73.900002,2378000,69.698296
"2015-07-28",74.190002,75.639999,74.029999,74.589996,2632500,70.349068
"2015-07-29",74.800003,77.370003,74.779999,77,3417900,72.62204
"2015-07-30",76,76.129997,72.150002,72.639999,6515300,68.509926
"2015-07-31",73.849998,73.879997,71.889999,72.610001,3438900,68.481651
"2015-08-03",72.160004,72.910004,71.940002,72.57,2314200,68.443916
"2015-08-04",72.599998,72.599998,71.879997,72.220001,1862100,68.113808
"2015-08-05",73.080002,73.400002,70.440002,70.699997,4158500,66.680244
"2015-08-06",70.970001,71.080002,70.07,70.93,3782400,66.897163
"2015-08-07",70.93,71.470001,70.07,71.370003,2691800,67.312157
"2015-08-10",72.150002,72.709999,71.860001,72.550003,1788300,68.425049
"2015-08-11",72.029999,72.5,71.68,72.139999,1926900,68.038376
"2015-08-12",71.129997,72.400002,70.260002,72.269997,2758000,68.16098
"2015-08-13",71.809998,72.75,71.610001,72.300003,1533100,68.189278
"2015-08-14",72.25,72.400002,71.440002,71.849998,1352000,67.764862
"2015-08-17",71.599998,73.230003,71.440002,72.940002,1294400,68.7929
"2015-08-18",72.910004,72.910004,72.230003,72.379997,1073500,68.499504
"2015-08-19",71.959999,72.540001,71.419998,71.910004,1959000,68.054695
"2015-08-20",71.25,71.25,69.919998,70,2792600,66.247108
"2015-08-21",69.25,70.32,68.870003,69.330002,4293500,65.613014
"2015-08-24",65.220001,68.989998,63.950001,66.690002,5148700,63.114555
"2015-08-25",68.660004,68.980003,66.489998,66.559998,4220800,62.99152
"2015-08-26",68.260002,69.989998,67.360001,69.919998,4370200,66.171387
"2015-08-27",70.449997,71.129997,69.699997,71.110001,2250600,67.297592
"2015-08-28",70.720001,71.620003,70.629997,71.580002,1532900,67.742386
"2015-08-31",71.160004,71.169998,70.339996,70.660004,2026200,66.871735
"2015-09-01",68.68,69.610001,68.660004,69.089996,3175700,65.385895
"2015-09-02",70.32,71.209999,69.809998,70.919998,2373300,67.11779
"2015-09-03",71.089996,72.160004,70.669998,71.07,1615400,67.259735
"2015-09-04",69.970001,70.949997,69.800003,70.019997,1533300,66.266022
"2015-09-08",71.330002,72.480003,70.690002,72.419998,2292700,68.537354
"2015-09-09",72.699997,73.160004,71.029999,71.190002,1775300,67.373322
"2015-09-10",71.099998,72.459999,70.870003,72.269997,1605900,68.395409
"2015-09-11",71.720001,73.029999,71.610001,73.010002,1560100,69.095718
"2015-09-14",72.940002,73.220001,72.360001,72.989998,1706800,69.07679
"2015-09-15",73.07,73.07,70.870003,72.239998,3177500,68.367012
"2015-09-16",72.519997,72.910004,72.029999,72.790001,1895100,68.88752
"2015-09-17",72.870003,73.339996,72.010002,72.160004,2208100,68.291298
"2015-09-18",70.860001,70.860001,69.059998,69.68,7984800,65.944252
"2015-09-21",70.199997,70.800003,69.790001,70.220001,1980400,66.455307
"2015-09-22",68.839996,69.330002,67.580002,68.050003,3303200,64.401642
"2015-09-23",68.379997,68.449997,67.57,67.720001,1374400,64.08934
"2015-09-24",68.980003,68.980003,67.779999,68.199997,2969700,64.54361
"2015-09-25",68.589996,69.519997,68.040001,68.5,2276400,64.827507
"2015-09-28",67.730003,67.970001,66.040001,66.169998,2552200,62.622425
"2015-09-29",66.190002,66.629997,65.309998,65.440002,3576100,61.931576
"2015-09-30",66.110001,68.370003,65.760002,68.199997,3578200,64.54361
"2015-10-01",68.389999,70.160004,68.25,70.110001,3393900,66.351196
"2015-10-02",69.099998,71.489998,68.839996,71.459999,2748900,67.62883
"2015-10-05",71.809998,72.910004,70.599998,72.760002,2101400,68.859123
"2015-10-06",72.349998,72.959999,71.760002,71.910004,2546000,68.054695
"2015-10-07",72.050003,74.190002,72.010002,74.169998,2406400,70.193512
"2015-10-08",73.900002,76.900002,73.809998,76.559998,3493700,72.455383
"2015-10-09",76.650002,77,75.599998,76.470001,2007400,72.370216
"2015-10-12",76.510002,76.900002,75.980003,76.410004,1516400,72.313446
"2015-10-13",75.370003,76.400002,74.800003,75.279999,2917300,71.244026
"2015-10-14",75.199997,75.589996,73.980003,74.169998,2326200,70.193512
"2015-10-15",74.75,75,73.18,74.839996,1858000,70.827606
"2015-10-16",74.699997,74.699997,73.480003,73.830002,2774300,69.871765
"2015-10-19",73.620003,74.459999,73.089996,73.379997,2426600,69.445877
"2015-10-20",74.349998,75.389999,74.160004,74.889999,1776500,70.874947
"2015-10-21",74.849998,75.5,73.779999,73.849998,1541100,69.890686
"2015-10-22",74.519997,77.330002,74.330002,76.870003,3517100,72.748795
"2015-10-23",75.940002,76.190002,74.400002,75.300003,4880400,71.262947
"2015-10-26",75.339996,77,74.879997,76.610001,2077200,72.502731
"2015-10-27",76.599998,79.029999,76.18,77.989998,4555700,73.808723
"2015-10-28",79.559998,79.879997,75.290001,76.889999,5232900,72.767715
"2015-10-29",74.410004,77.160004,73.830002,76.980003,3891300,72.852875
"2015-10-30",77.330002,77.879997,76.650002,76.779999,2561100,72.663605
"2015-11-02",77,77.900002,76.739998,77.459999,1614200,73.307137
"2015-11-03",77.260002,77.559998,75.919998,76.709999,1930500,72.597351
"2015-11-04",76.839996,77.089996,76.279999,77.019997,1352500,72.890739
"2015-11-05",77.059998,77.449997,76.099998,76.720001,1215700,72.606827
"2015-11-06",76.760002,77.339996,76.150002,76.68,1395400,72.568962
"2015-11-09",76.540001,76.669998,74.440002,75.760002,1237500,71.69828
"2015-11-10",75.720001,76.639999,75.440002,76.519997,1024700,72.417534
"2015-11-11",76.699997,76.830002,75.389999,75.459999,1261500,71.414375
"2015-11-12",75.5,75.5,74.449997,74.519997,1284900,70.524765
"2015-11-13",74.129997,74.480003,72.690002,72.739998,1643100,68.840202
"2015-11-16",71.580002,74.529999,70.43,73.720001,13437000,69.76767
"2015-11-17",74.370003,74.449997,72.550003,72.769997,7677800,69.102936
"2015-11-18",72.769997,73.440002,70.800003,72.230003,5285100,68.590149
