"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"2001-06-05",20.940001,21.4,20.9,21.110001,1010000,15.114761
"2001-06-06",21.235001,21.299999,20.85,21.014999,624000,15.046745
"2001-06-07",21.1,21.5,20.65,21.395,1437400,15.318815
"2001-06-08",21.32,21.35,21,21.25,1336400,15.215004
"2001-06-11",21.25,21.355,21,21.115,781200,15.11834
"2001-06-12",21.24,21.375,21.125,21.18,819400,15.164885
"2001-06-13",21.030001,21.225,20.9,21,690400,15.071586
"2001-06-14",21,21.025,20.545,20.6,1349400,14.784505
"2001-06-15",20.6,20.870001,20.125,20.125,1051600,14.443601
"2001-06-18",20.375,21.1,20.375,20.975,1367000,15.053638
"2001-06-19",20.975,21.25,20.674999,20.700001,912400,14.856273
"2001-06-20",20.700001,21.049999,20.6,21.004999,953000,15.07517
"2001-06-21",20.450001,20.549999,19.9,20.5,2786000,14.71273
"2001-06-22",20.575001,20.575001,20.299999,20.299999,1191600,14.569191
"2001-06-25",20.25,20.5,19.924999,19.985001,2722600,14.343124
"2001-06-26",19.985001,20.625,19.85,20.41,1942600,14.648141
"2001-06-27",20.41,20.825001,20.35,20.355,3132400,14.608669
"2001-06-28",21.75,22.174999,20.924999,21.725,6218200,15.591905
"2001-06-29",21.875,21.875,21.424999,21.549999,1941600,15.46631
"2001-07-02",21.549999,21.74,21.549999,21.549999,623800,15.46631
"2001-07-03",21.57,21.74,21.525,21.725,320000,15.591905
"2001-07-05",21.5,21.6,20.934999,21.110001,1587600,15.150525
"2001-07-06",21.1,21.1,20.610001,20.945,581800,15.032107
"2001-07-09",21,21,20.665001,20.700001,971000,14.856273
"2001-07-10",20.700001,20.875,20.625,20.85,700600,14.963923
"2001-07-11",20.950001,21.049999,20.775,20.959999,1709600,15.042872
"2001-07-12",20.955,21.045,20.605,20.76,695400,14.899329
"2001-07-13",20.635,21.775,20.32,20.725,1312200,14.874215
"2001-07-16",20.6,20.985001,20.6,20.825001,611600,14.945988
"2001-07-17",20.799999,21.165001,20.700001,21.165001,536200,15.190002
"2001-07-18",21.195,21.445,21.075001,21.275,1534400,15.268946
"2001-07-19",21.275,21.424999,21.25,21.285,444000,15.276116
"2001-07-20",21.25,21.424999,21.25,21.395,843800,15.355063
"2001-07-23",21.395,21.4,21.125,21.145,647600,15.175647
"2001-07-24",21.125,21.129999,20.674999,20.695,881600,14.852687
"2001-07-25",20.5,20.700001,20.35,20.65,1983800,14.820385
"2001-07-26",20.6,20.6,20.200001,20.25,1332600,14.533313
"2001-07-27",20.25,20.25,19.469999,19.625,1985200,14.084752
"2001-07-30",19.799999,20,19.700001,19.93,1214200,14.303652
"2001-07-31",19.9,19.99,19.719999,19.775,1690000,14.192406
"2001-08-01",19.825001,19.825001,19,19.49,1461000,13.987857
"2001-08-02",19.65,19.805,19.225,19.795,765200,14.206763
"2001-08-03",19.745001,19.795,19.34,19.344999,805400,13.883797
"2001-08-06",19.344999,19.799999,19.25,19.674999,661000,14.120636
"2001-08-07",19.725,19.725,19.15,19.295,918200,13.847912
"2001-08-08",19.254999,19.48,19.200001,19.205,449400,13.783319
"2001-08-09",18.975,19,18.424999,18.695,1621800,13.417295
"2001-08-10",18.75,19.375,18.65,19.235001,1719800,13.804855
"2001-08-13",19.700001,19.82,19.535,19.639999,1508600,14.095514
"2001-08-14",19.75,19.924999,19.075001,19.25,1159600,13.815616
"2001-08-15",19.35,19.525,19.264999,19.379999,882600,13.908918
"2001-08-16",19.625,20.25,19.625,19.924999,3575400,14.300056
"2001-08-17",19.924999,20.495001,19.85,20.25,1317600,14.533313
"2001-08-20",20.25,20.25,19.33,19.65,1670400,14.102692
"2001-08-21",19.85,20,19.469999,19.625,1306800,14.084752
"2001-08-22",19.625,20.125,18.945,20.115,2411800,14.436419
"2001-08-23",20,20.674999,19.75,20.275,2171600,14.55125
"2001-08-24",20.25,20.35,19.725,20.120001,1842600,14.440009
"2001-08-27",20.195,20.200001,19.594999,19.639999,1243400,14.095514
"2001-08-28",20,20.200001,19.5,19.625,1403800,14.084752
"2001-08-29",19.6,19.700001,19.424999,19.559999,789400,14.038106
"2001-08-30",19.575001,20.065001,19.525,19.764999,1787400,14.185229
"2001-08-31",19.775,19.834999,19.1,19.424999,1266600,13.941209
"2001-09-04",19.424999,19.6,19.385,19.434999,1002600,13.948388
"2001-09-05",19.4,19.469999,19.290001,19.375,1523000,13.905327
"2001-09-06",19.299999,19.305,18.75,18.85,3595400,13.528539
"2001-09-07",18.85,18.99,18.73,18.955,1766400,13.603894
"2001-09-10",18.875,19.334999,18.875,19.15,1634600,13.743849
"2001-09-17",18,18.120001,17.495001,17.629999,2501000,12.69436
"2001-09-18",17.6,17.625,17.004999,17.200001,2697000,12.384741
"2001-09-19",17.200001,17.25,15.15,16.49,7894400,11.873512
"2001-09-20",16.174999,17.094999,16.174999,16.995001,3436200,12.237132
"2001-09-21",17,17.040001,16.1,16.625,5557800,11.970716
"2001-09-24",17,17.469999,16.65,16.65,3086400,11.988717
"2001-09-25",16.65,16.975,16.155001,16.375,3478800,11.790705
"2001-09-26",16.625,16.625,15.9,15.975,1874200,11.50269
"2001-09-27",16,16.1,15.735,15.985,2600800,11.509888
"2001-09-28",15.525,17,15.5,16.575001,5303400,11.934713
"2001-10-01",16.575001,16.809999,16.219999,16.549999,2370400,11.916712
"2001-10-02",16.25,16.5,16,16.025,4477800,11.538689
"2001-10-03",16.049999,16.525,16,16.48,3405200,11.866308
"2001-10-04",16.6,16.725,16.25,16.25,1580200,11.700701
"2001-10-05",16.25,16.65,16.25,16.65,2283200,11.988717
"2001-10-08",16.65,16.84,16.5,16.82,1897200,12.111123
"2001-10-09",16.924999,16.969999,16.51,16.525,1622800,11.898711
"2001-10-10",16.525,17,16.525,16.950001,1477000,12.20473
"2001-10-11",17.25,17.450001,16.85,16.950001,1739800,12.20473
"2001-10-12",16.950001,16.950001,16.325001,16.610001,1718600,11.959916
"2001-10-15",16.584999,16.6,16.25,16.549999,952400,11.916712
"2001-10-16",16.605,16.77,16.370001,16.75,1111800,12.060719
"2001-10-17",17.375,17.4,16.725,17.075001,1916800,12.294737
"2001-10-18",17.075001,17.174999,16.950001,17.15,1013400,12.348741
"2001-10-19",17.15,17.35,16.9,16.98,1391200,12.226334
"2001-10-22",16.950001,17.24,16.875,17.200001,1108800,12.384741
"2001-10-23",17.174999,17.18,16.5,16.75,1557600,12.060719
"2001-10-24",16.924999,17.025,16.525,16.695,1481000,12.021116
"2001-10-25",16.5,16.65,16.1,16.549999,2732000,11.916712
"2001-10-26",16.5,17.33,16.450001,16.855,2078400,12.136325
"2001-10-29",16.855,17.075001,16.575001,16.790001,2167000,12.089526
"2001-10-30",16.674999,16.674999,16.275,16.375,1636200,11.790705
"2001-10-31",16.5,16.594999,16.075001,16.125,1936200,11.610695
"2001-11-01",16.184999,16.645,16.125,16.58,966800,11.938313
"2001-11-02",15.875,16.120001,15.675,15.775,6488000,11.358678
"2001-11-05",16.049999,16.049999,15.35,15.6,4302200,11.232671
"2001-11-06",15.6,15.725,15.325,15.725,3785600,11.32268
"2001-11-07",16,16.195,15.925,16.15,3575800,11.628694
"2001-11-08",16.129999,16.305,16.025,16.235001,3297200,11.689899
"2001-11-09",16.200001,16.23,16.075001,16.15,1784400,11.628694
"2001-11-12",16.129999,16.275,16.1,16.15,1010200,11.628694
"2001-11-13",16.155001,16.549999,16.155001,16.365,2072800,11.783506
"2001-11-14",16.370001,16.6,16.275,16.5,3412400,11.88071
"2001-11-15",16.5,16.745001,16.299999,16.65,2122200,11.988717
"2001-11-16",16.6,16.790001,16.530001,16.635,2100800,11.977919
"2001-11-19",16.799999,16.84,16.674999,16.754999,2188400,12.064322
"2001-11-20",16.825001,17.049999,16.775,16.875,2220000,12.150728
"2001-11-21",16.870001,16.905001,16.575001,16.9,1479400,12.168724
"2001-11-23",16.85,16.85,16.57,16.754999,548600,12.064322
"2001-11-26",16.75,16.905001,16.525,16.690001,1749200,12.017519
"2001-11-27",16.690001,16.889999,16.559999,16.625,2347400,11.970716
"2001-11-28",16.575001,16.75,16.35,16.51,1215600,11.887909
"2001-11-29",16.440001,16.875,16.33,16.629999,1572600,11.974315
"2001-11-30",16.68,17,16.51,16.684999,2421000,12.013918
"2001-12-03",16.575001,16.620001,16.379999,16.504999,1454800,11.884313
"2001-12-04",16.504999,16.870001,16.5,16.65,1769800,11.988717
"2001-12-05",16.65,16.905001,16.645,16.825001,3063800,12.114726
"2001-12-06",16.575001,16.625,16.299999,16.475,3415000,11.862709
"2001-12-07",16.5,16.5,16.25,16.4,2970400,11.808705
"2001-12-10",16.475,16.655001,16.299999,16.450001,2315000,11.844709
"2001-12-11",16.450001,16.575001,16.424999,16.495001,1803000,11.877114
"2001-12-12",16.549999,16.625,16.01,16.25,2373200,11.736278
"2001-12-13",16.25,16.5,16.075001,16.24,1701800,11.729052
"2001-12-14",16.15,16.24,15.815,16.055,2541400,11.59544
"2001-12-17",16.174999,16.5,15.99,16.049999,1801400,11.591826
"2001-12-18",16.055,16.275,15.855,15.9,3568000,11.483492
"2001-12-19",15.9,16.049999,15.675,15.995,3998600,11.552105
"2001-12-20",14.625,16.15,14.625,15.5,10751600,11.1946
"2001-12-21",15.525,15.93,15.505,15.93,7049600,11.505161
"2001-12-24",15.99,16.254999,15.875,16.165001,1139000,11.674887
"2001-12-26",16.075001,16.299999,15.9,16.075001,2296400,11.609884
"2001-12-27",16.040001,16.225,15.795,15.95,1388000,11.519605
"2001-12-28",15.9,16.16,15.9,16.01,1716000,11.562937
"2001-12-31",16.01,16.370001,16.01,16.030001,1346400,11.577386
"2002-01-02",15.95,16.315001,15.775,16.07,1771000,11.606273
"2002-01-03",16.125,16.299999,15.85,16.190001,2623400,11.692941
"2002-01-04",16.5,16.610001,16.27,16.34,3093000,11.80128
"2002-01-07",16.450001,16.6,16.379999,16.415001,2489000,11.855443
"2002-01-08",16.375,16.549999,16.225,16.504999,2476200,11.920444
"2002-01-09",16.575001,16.969999,16.549999,16.549999,2187800,11.952946
"2002-01-10",16.6,16.620001,16.455,16.5,3417200,11.916832
"2002-01-11",16.6,16.799999,16.375,16.530001,2815800,11.938502
"2002-01-14",16.535,16.549999,16.4,16.475,2807000,11.898777
"2002-01-15",16.48,16.865,16.48,16.6,1730600,11.989054
"2002-01-16",16.674999,17.25,16.674999,16.959999,2996000,12.249057
"2002-01-17",17.35,17.469999,16.969999,17.459999,2729800,12.610176
"2002-01-18",17.459999,17.535,16.754999,17.190001,3754000,12.41517
"2002-01-22",17.125,17.17,16.855,17,1637000,12.27795
"2002-01-23",17,17.15,16.875,17,1396600,12.27795
"2002-01-24",17,17.25,16.934999,17.1,2693400,12.350171
"2002-01-25",17,17.674999,17,17.51,3197800,12.646289
"2002-01-28",17.51,17.875,17.424999,17.475,3558800,12.621008
"2002-01-29",17.200001,17.299999,16.745001,17,3821600,12.27795
"2002-01-30",16.9,17.225,16.65,16.799999,5856000,12.1335
"2002-01-31",16.15,16.33,15.925,16.15,8227800,11.66405
"2002-02-01",16,16.35,15.95,16.200001,4806400,11.700164
"2002-02-04",15.96,16.165001,15.75,15.825,3433200,11.429326
"2002-02-05",15.515,15.8,15.465,15.785,4015000,11.400434
"2002-02-06",15.5,15.55,15.35,15.49,4570000,11.187379
"2002-02-07",15.4,15.4,15.05,15.15,2470400,10.941819
"2002-02-08",15.15,15.15,14.8,14.995,3241200,10.829872
"2002-02-11",15,15.245,14.9,15.22,1996400,10.992376
"2002-02-12",15.25,15.645,15.14,15.625,4803600,11.284879
"2002-02-13",15.6,15.615,15.125,15.25,1895600,11.014042
"2002-02-14",15.5,15.5,15.215,15.445,3239000,11.154878
"2002-02-15",15.25,15.3,15.04,15.165,1508400,10.952653
"2002-02-19",15.04,15.095,14.93,14.995,1092800,10.829872
"2002-02-20",14.995,15.04,14.82,14.885,2538200,10.750426
"2002-02-21",14.875,14.89,14.71,14.755,2137600,10.65654
"2002-02-22",14.625,15.2,14.625,14.995,3078400,10.829872
"2002-02-25",14.925,15.49,14.9,15.26,2863600,11.021265
"2002-02-26",15.185,15.7,15.185,15.42,1802400,11.136823
"2002-02-27",15.37,15.9,15.37,15.575,1206200,11.248769
"2002-02-28",15.65,15.875,15.5,15.6,2037800,11.266825
"2002-03-01",15.535,15.785,15.425,15.575,876800,11.248769
"2002-03-04",15.575,16.049999,15.57,15.75,1859000,11.37516
"2002-03-05",15.825,15.935,15.355,15.465,1623600,11.169323
"2002-03-06",15.54,15.985,15.4,15.98,2725200,11.541271
"2002-03-07",16.125,16.135,15.8,15.925,2488200,11.501547
"2002-03-08",16,16.1,15.85,15.99,2349800,11.548491
"2002-03-11",16.125,16.174999,15.86,15.87,2376400,11.461828
"2002-03-12",15.87,16,15.65,15.995,2037800,11.552105
"2002-03-13",15.9,16.235001,15.9,16.09,2471400,11.657157
"2002-03-14",16.075001,16.200001,15.755,15.99,1977200,11.584705
"2002-03-15",15.95,16.549999,15.885,16.424999,2560000,11.899865
"2002-03-18",16.5,16.65,16.200001,16.440001,1548600,11.91073
"2002-03-19",16.445,17.299999,16.200001,17.135,4998200,12.414257
"2002-03-20",17,17.35,17,17.18,1822000,12.446858
"2002-03-21",17.184999,17.275,16.790001,17.174999,1355000,12.443235
"2002-03-22",17.325001,17.639999,17.275,17.514999,4143000,12.689565
"2002-03-25",17.6,17.799999,17.525,17.555,2465800,12.718545
"2002-03-26",17.549999,17.549999,16.975,17.075001,1939800,12.370788
"2002-03-27",17.049999,17.075001,16.799999,16.950001,1961400,12.280227
"2002-03-28",16.975,17.125,16.799999,17.08,1666400,12.374408
"2002-04-01",17.1,17.1,16.799999,17.055,804200,12.356299
"2002-04-02",17.075001,17.15,17.02,17.025,1412600,12.334564
"2002-04-03",17.055,17.285,17.055,17.125,1782600,12.407013
"2002-04-04",17.25,18,17.219999,17.9,2793600,12.968498
"2002-04-05",18.125,18.674999,18.075001,18.4,3444000,13.330747
"2002-04-08",18.35,18.6,18.110001,18.6,1808800,13.475642
"2002-04-09",18.6,18.6,18.155001,18.225,1336200,13.203955
"2002-04-10",18.5,18.775,18.375,18.76,2539000,13.591565
"2002-04-11",18.700001,19.4,18.66,19.195,2655600,13.90672
"2002-04-12",19.25,19.275,18.85,18.875,2433400,13.674883
"2002-04-15",18.9,18.9,18.455,18.66,1061000,13.519116
"2002-04-16",18.625,18.65,18.004999,18.105,3046200,13.117018
"2002-04-17",18.23,18.725,18.125,18.65,2004400,13.511874
"2002-04-18",18.65,18.65,17.940001,18.299999,2186200,13.258298
"2002-04-19",18.305,18.325001,18.02,18.035,932600,13.066302
"2002-04-22",18.120001,18.285,17.924999,17.924999,2070200,12.986609
"2002-04-23",17.975,18.264999,17.924999,18.059999,2694000,13.084414
"2002-04-24",18.025,18.26,18,18.1,1441800,13.113398
"2002-04-25",18.049999,18.049999,17.6,17.799999,3306000,12.896049
"2002-04-26",17.799999,17.950001,17.6,17.799999,1692600,12.896049
"2002-04-29",17.799999,18.1,17.565001,18.1,1831400,13.113398
"2002-04-30",18.075001,18.1,17.620001,18.075001,2708400,13.095289
"2002-05-01",18.075001,18.1,17.504999,17.82,2858600,12.910534
"2002-05-02",17.775,18.575001,17.775,18.42,1829000,13.345235
"2002-05-03",18.424999,18.754999,18.4,18.65,1680400,13.511874
"2002-05-06",18.65,18.76,18.424999,18.450001,1186400,13.366969
"2002-05-07",18.49,18.584999,18.325001,18.5,1995600,13.403194
"2002-05-08",18.504999,18.584999,17.955,18.225,2402400,13.203955
"2002-05-09",18.219999,18.275,17.950001,18.200001,1858200,13.185849
"2002-05-10",18.120001,18.309999,18.02,18.245001,1161000,13.21845
"2002-05-13",18.27,18.5,18.26,18.424999,1343000,13.348858
"2002-05-14",18.5,18.85,18.35,18.615,2926800,13.486512
"2002-05-15",18.615,18.9,18.525,18.825001,2692400,13.638659
"2002-05-16",19,19.075001,18.5,18.674999,2414400,13.529979
"2002-05-17",18.4,18.594999,17.940001,18.125,3640600,13.131509
"2002-05-20",17.924999,18.360001,17.9,18.360001,4292400,13.301767
"2002-05-21",18.4,18.799999,18.15,18.334999,5351600,13.283653
"2002-05-22",18.025,18.325001,17.91,18.125,2595400,13.131509
"2002-05-23",18.125,18.200001,17.875,18.040001,1544000,13.069926
"2002-05-24",18.1,18.200001,18,18,862400,13.040947
"2002-05-28",17.875,18,17.625,17.700001,1264000,12.823597
"2002-05-29",17.6,17.875,17.559999,17.684999,1992400,12.812729
"2002-05-30",17.65,17.975,17.495001,17.709999,2403200,12.830844
"2002-05-31",17.799999,18.455,17.75,18.375,3684400,13.312633
"2002-06-03",18.375,18.799999,18.26,18.475,2722800,13.385083
"2002-06-04",18.450001,18.465,18,18.125,2377400,13.131509
"2002-06-05",18.15,18.625,18.125,18.549999,2230600,13.43942
"2002-06-06",18.549999,18.74,18.129999,18.225,2511200,13.203955
"2002-06-07",18.075001,18.530001,18.030001,18.200001,1876600,13.185849
"2002-06-10",18.299999,18.299999,17.9,18.25,2969000,13.222074
"2002-06-11",18.25,18.725,17.799999,17.875,2597000,12.950383
"2002-06-12",17.975,18.549999,17.799999,18.549999,3254600,13.477118
"2002-06-13",18.450001,18.700001,18.174999,18.475,3847800,13.422628
"2002-06-14",18.35,18.35,17.975,18.120001,1983800,13.164712
"2002-06-17",18.075001,18.325001,18.025,18.325001,1441200,13.31365
"2002-06-18",18.325001,18.67,18.25,18.629999,1707400,13.535241
"2002-06-19",18.549999,19.15,18.549999,18.715,6640200,13.596995
"2002-06-20",18.775,19.01,18.655001,18.9,2156200,13.731402
"2002-06-21",18.905001,18.985001,18.625,18.625,1919200,13.531607
"2002-06-24",18.525,18.674999,18,18.25,2321200,13.259162
"2002-06-25",18.25,18.379999,17.275,17.49,3144400,12.707
"2002-06-26",16.75,17.629999,16.75,17.625,4038200,12.80508
"2002-06-27",17.700001,18.575001,17.700001,18.450001,2920000,13.404464
"2002-06-28",18.35,18.49,17.6,17.6,2339800,12.786915
"2002-07-01",17.700001,17.995001,17.700001,17.799999,2675200,12.932222
"2002-07-02",17,17.195,16,16.25,8214200,11.806104
"2002-07-03",16.125,16.475,15.4,15.775,4961600,11.460997
"2002-07-05",16.1,16.5,16.09,16.41,1726000,11.922345
"2002-07-08",16.35,16.700001,16.299999,16.434999,2994000,11.940508
"2002-07-09",16.42,16.955,16.275,16.299999,4036000,11.842425
"2002-07-10",16.379999,16.4,16.049999,16.075001,2388200,11.678959
"2002-07-11",16.1,16.25,15.39,16.01,3545800,11.631731
"2002-07-12",16.014999,16.549999,15.75,15.85,1824800,11.51549
"2002-07-15",15.9,15.9,15,15.445,2316000,11.221246
"2002-07-16",15.445,15.5,15,15.4,4147000,11.18855
"2002-07-17",15.45,15.5,15.12,15.4,2458200,11.18855
"2002-07-18",15.35,15.5,15.05,15.07,1577000,10.948797
"2002-07-19",14.93,14.93,14.455,14.725,2918600,10.698144
"2002-07-22",14.675,15.075,14.05,14.295,3606600,10.385738
"2002-07-23",14.17,14.425,14,14.29,3669200,10.382105
"2002-07-24",13.875,14.65,13.575,14.475,3291800,10.516513
"2002-07-25",14.25,14.425,14,14.255,2504600,10.356675
"2002-07-26",14.15,14.5,14.105,14.35,2466400,10.425695
"2002-07-29",14.55,14.94,14.4,14.845,3922800,10.785325
"2002-07-30",14.875,15.115,14.825,14.96,1949800,10.868876
"2002-07-31",14.99,15.24,14.75,15.16,3160800,11.014185
"2002-08-01",15.1,15.225,14.825,15.1,1919600,10.970592
"2002-08-02",15.025,15.135,14.05,14.15,2482200,10.280388
"2002-08-05",14.175,14.295,13.96,14.05,1621000,10.207735
"2002-08-06",14.1,14.285,13.825,14.035,2454000,10.19684
"2002-08-07",14.035,14.1,13.835,13.98,2774000,10.156879
"2002-08-08",13.99,14.1,13.78,13.835,4491000,10.051533
"2002-08-09",13.785,13.94,13.595,13.675,3291400,9.935289
"2002-08-12",13.68,13.7,12.9,13.075,5906000,9.499372
"2002-08-13",13.075,13.33,13.02,13.08,3046600,9.503004
"2002-08-14",13,13.855,12.9,13.825,4432600,10.044267
"2002-08-15",13.83,14.375,13.45,14.185,6831000,10.305819
"2002-08-16",14.185,14.7,14.01,14.69,3567000,10.672714
"2002-08-19",14.69,15.125,14.455,14.735,3214400,10.705409
"2002-08-20",14.74,15.17,14.74,14.9,3533200,10.825287
"2002-08-21",14.895,14.91,14.675,14.88,2055200,10.810759
"2002-08-22",14.925,15.35,14.85,15.27,3210400,11.094103
"2002-08-23",15.27,15.4,15.15,15.18,2717200,11.028715
"2002-08-26",15.1,15.25,14.95,15.15,1184800,11.006918
"2002-08-27",15.165,15.235,15,15.1,1245400,10.970592
"2002-08-28",15,15.115,14.91,15.08,1231400,10.95606
"2002-08-29",15,15.05,14.75,14.91,1470400,10.832553
"2002-08-30",14.875,15.195,14.85,14.975,736000,10.879774
"2002-09-03",14.85,14.875,14.72,14.75,1431400,10.716307
"2002-09-04",14.75,15.355,14.71,15.34,2492200,11.144957
"2002-09-05",15.34,15.635,15.335,15.46,3286600,11.232143
"2002-09-06",15.7,16.075001,15.38,15.45,4100600,11.224879
"2002-09-09",15.34,15.68,15.305,15.655,936400,11.373816
"2002-09-10",15.675,16.25,15.6,16,1671200,11.624468
"2002-09-11",16,16.565001,16,16.565001,3885000,12.034957
"2002-09-12",16.309999,16.309999,15.63,15.75,2383600,11.442836
"2002-09-13",15.75,15.775,15.59,15.76,1510600,11.450101
"2002-09-16",15.76,16.125,15.705,16.045,1753400,11.657164
"2002-09-17",16.059999,16.059999,15.15,15.18,3132600,11.028715
"2002-09-18",14.975,14.98,14.35,14.65,4676800,10.643653
"2002-09-19",14.55,15.11,14.45,14.84,2141800,10.781696
"2002-09-20",14.85,15.19,14.8,15.15,2140000,11.006918
"2002-09-23",15.15,15.4,15.02,15.21,1961000,11.050511
"2002-09-24",15.2,15.2,14.855,14.895,2607800,10.821654
"2002-09-25",14.91,15.04,14.65,14.815,3288600,10.76353
"2002-09-26",14.96,15.595,14.96,15.375,1954000,11.170389
"2002-09-27",15.34,15.425,15.03,15.125,1642000,10.988756
"2002-09-30",14.875,14.88,13.98,14.37,5646000,10.440228
"2002-10-01",14.455,14.585,13.58,14.2,5708400,10.316718
"2002-10-02",14.205,14.325,13.88,14.12,2743000,10.258595
"2002-10-03",14.085,14.5,14.025,14.025,3767800,10.18957
"2002-10-04",14.075,14.22,13.425,13.81,4770000,10.033371
"2002-10-07",13.75,13.875,13.54,13.55,1368000,9.844472
"2002-10-08",13.59,13.805,13.45,13.775,1437600,10.007941
"2002-10-09",13.55,13.565,12.96,13.14,1542800,9.546597
"2002-10-10",13.025,13.555,12.6,13.41,3312800,9.742759
"2002-10-11",13.7,14.205,13.555,13.93,3257400,10.120552
"2002-10-14",13.88,14.195,13.88,14.12,788000,10.258595
"2002-10-15",14.285,14.7,14.16,14.7,1825400,10.67998
"2002-10-16",14.575,14.72,13.7,13.7,1835600,9.953454
"2002-10-17",13.925,14.4,13.875,14.285,1659400,10.37847
"2002-10-18",14.275,14.35,14,14.275,1623200,10.371205
"2002-10-21",14.025,14.375,13.85,14.185,1840800,10.305819
"2002-10-22",14.085,14.125,13.735,13.9,1009200,10.098755
"2002-10-23",13.825,13.955,13.55,13.725,1222200,9.971616
"2002-10-24",13.775,13.835,13.165,13.35,2202600,9.699163
"2002-10-25",13.37,13.61,13.205,13.55,1109600,9.844472
"2002-10-28",13.8,13.825,13.4,13.68,2040000,9.93892
"2002-10-29",13.7,14.575,13.4,14.53,5824000,10.556471
"2002-10-30",14.425,14.995,14.25,14.66,2726000,10.650918
"2002-10-31",14.9,15.05,14.535,14.56,1561600,10.578266
"2002-11-01",14.51,14.7,14.205,14.34,2252200,10.418428
"2002-11-04",14.43,14.55,13.965,14.11,1421600,10.251328
"2002-11-05",14.105,14.105,13.9,14.09,1699800,10.2368
"2002-11-06",14.1,14.2,13.9,14.2,937800,10.316718
"2002-11-07",14.2,14.575,14.18,14.55,1908200,10.571004
"2002-11-08",14.585,14.695,14.105,14.19,1140000,10.309452
"2002-11-11",14.125,14.145,13.94,14.02,713400,10.185939
"2002-11-12",13.99,14.26,13.93,14.075,1243000,10.225899
"2002-11-13",13.95,14.025,13.61,13.62,2156600,9.895329
"2002-11-14",13.745,14.025,13.725,13.82,2466400,10.040633
"2002-11-15",13.825,14.38,13.825,14.35,1621800,10.425695
"2002-11-18",14.36,14.365,14.02,14.21,1091000,10.323982
"2002-11-19",14.195,14.41,14.175,14.34,898800,10.418428
"2002-11-20",14.25,14.255,13.325,13.9,2843200,10.098755
"2002-11-21",13.9,13.995,13.5,13.71,2960400,9.960716
"2002-11-22",13.585,13.685,13.45,13.55,2277600,9.844472
"2002-11-25",13.475,13.55,13.14,13.315,3028800,9.673738
"2002-11-26",13.32,13.405,12.94,12.99,3563400,9.437618
"2002-11-27",13.075,13.785,13.075,13.64,1880200,9.909859
"2002-11-29",13.575,13.795,13.55,13.64,1655400,9.909859
"2002-12-02",13.76,14.035,13.71,13.935,2615200,10.124187
"2002-12-03",13.95,14,13.69,13.955,2958000,10.138716
"2002-12-04",13.9,14.05,13.685,13.815,3267800,10.037002
"2002-12-05",13.925,14,13.65,13.79,2171600,10.018841
"2002-12-06",13.9,14.03,13.75,13.84,2725600,10.055166
"2002-12-09",13.84,13.95,13.59,13.65,2524400,9.917121
"2002-12-10",13.625,13.75,13.41,13.75,2624200,10.138325
"2002-12-11",13.75,13.925,13.5,13.775,2335400,10.156758
"2002-12-12",13.76,14.04,13.76,13.855,1481400,10.215742
"2002-12-13",13.75,13.89,13.555,13.84,1444600,10.204685
"2002-12-16",13.835,13.85,13.34,13.565,4017000,10.001917
"2002-12-17",13.45,13.5,13.345,13.475,2606400,9.935559
"2002-12-18",13.525,13.55,13.32,13.4,1242800,9.880259
"2002-12-19",13.35,13.48,13.22,13.4,2783800,9.880259
"2002-12-20",13.4,13.47,13.185,13.25,3450800,9.769659
"2002-12-23",13.3,13.37,13.125,13.245,1559800,9.765971
"2002-12-24",13.175,13.2,13.1,13.125,1075000,9.677491
"2002-12-26",13.115,13.135,13.005,13.075,1433400,9.640628
"2002-12-27",13,13.29,12.7,12.875,1580200,9.493159
"2002-12-30",12.925,13.17,12.92,13.085,1510800,9.647999
"2002-12-31",13.165,13.28,13,13.2,1540400,9.732792
"2003-01-02",13.3,13.45,13.14,13.41,4129000,9.887633
"2003-01-03",13.475,13.575,13.42,13.575,1697800,10.009293
"2003-01-06",13.575,13.835,13.565,13.765,769200,10.149383
"2003-01-07",13.775,13.79,13.385,13.425,1004600,9.898689
"2003-01-08",13.425,13.425,13.15,13.295,1590400,9.802839
"2003-01-09",13.25,13.4,13.18,13.345,1925400,9.839705
"2003-01-10",13.345,13.375,13.1,13.17,1622800,9.710672
"2003-01-13",13.17,13.24,12.95,13,2760800,9.585324
"2003-01-14",13.025,13.035,12.865,12.99,1457000,9.577954
"2003-01-15",13,13.01,12.91,12.985,2367800,9.574261
"2003-01-16",13.02,13.3,13.02,13.225,3632600,9.751225
"2003-01-17",13.225,13.35,13.19,13.2,2451000,9.732792
"2003-01-21",13.15,13.34,13.15,13.25,1577400,9.769659
"2003-01-22",13.23,13.31,13.095,13.125,1676000,9.677491
"2003-01-23",14,14,13.38,13.525,7025200,9.972425
"2003-01-24",13.41,13.475,13.19,13.225,2836400,9.751225
"2003-01-27",13.135,13.225,13.05,13.1,1470800,9.659056
"2003-01-28",13.14,13.335,13.135,13.25,1294800,9.769659
"2003-01-29",13.2,13.365,13.15,13.21,2611200,9.740165
"2003-01-30",14.25,15.245,14.2,14.945,12615200,11.019437
"2003-01-31",14.9,15.1,14.785,15.085,4177400,11.122665
"2003-02-03",15.115,15.125,14.9,15.07,2238600,11.111606
