"","HPQ.Open","HPQ.High","HPQ.Low","HPQ.Close","HPQ.Volume","HPQ.Adjusted"
"2013-02-20",7.724796,7.797457,7.556767,7.584014,39652000,6.303676
"2013-02-21",7.543143,7.80654,7.524977,7.765667,82804600,6.454661
"2013-02-22",8.269754,9.005449,8.224341,8.719346,293423300,7.247342
"2013-02-25",8.723887,8.832879,8.642143,8.660309,91358500,7.198269
"2013-02-26",8.687557,9.046322,8.651226,8.987285,85774900,7.470047
"2013-02-27",9.005449,9.014532,8.90554,8.978202,64970000,7.462496
"2013-02-28",8.937329,9.200727,8.928247,9.146231,59840800,7.602159
"2013-03-01",9.105359,9.24614,9.019073,9.150772,44782700,7.605932
"2013-03-04",9.114442,9.146231,8.987285,9.069028,42259200,7.537988
"2013-03-05",9.118982,9.350591,9.1099,9.250681,40754100,7.688973
"2013-03-06",9.336967,9.686648,9.309718,9.504995,74226900,7.90036
"2013-03-07",9.504995,9.591281,9.427793,9.468665,39428700,7.870157
"2013-03-08",9.591281,9.609446,9.482288,9.536785,42565300,7.926777
"2013-03-11",9.4505,9.559491,9.432334,9.550408,32408500,7.988317
"2013-03-12",9.536785,9.741144,9.509537,9.718438,38915900,8.128866
"2013-03-13",9.709355,9.713897,9.564033,9.682107,30503400,8.098476
"2013-03-14",9.682107,9.96367,9.663942,9.959128,53435700,8.330186
"2013-03-15",9.972752,10.072661,9.872843,10.072661,70007000,8.42515
"2013-03-18",10.10445,10.404178,10.081744,10.367847,86551100,8.672056
"2013-03-19",10.358765,10.508629,10.27702,10.495005,74591200,8.778414
"2013-03-20",10.504087,10.708447,10.390554,10.408719,78230200,8.706241
"2013-03-21",10.326976,10.467756,10.113533,10.13624,80226100,8.478331
"2013-03-22",10.13624,10.508629,10.13624,10.463215,61490100,8.751824
"2013-03-25",10.48138,10.644868,10.404178,10.490463,65137300,8.774613
"2013-03-26",10.526793,10.767484,10.490463,10.735695,60178400,8.979736
"2013-03-27",10.635786,10.794732,10.590372,10.708447,52790500,8.956943
"2013-03-28",10.672116,10.867393,10.626703,10.826521,53674400,9.055707
"2013-04-01",10.776567,10.921889,10.563125,10.585831,55561500,8.854385
"2013-04-02",10.149864,10.208901,9.909173,10.03633,106819400,8.394763
"2013-04-03",9.950046,10.190736,9.918256,9.950046,66342900,8.322588
"2013-04-04",9.93188,10.140781,9.89555,10.127157,45355200,8.470732
"2013-04-05",9.986376,10.031789,9.89555,9.977293,41562900,8.345381
"2013-04-08",10.013624,10.099909,9.836513,9.959128,33571400,8.330186
"2013-04-09",9.981834,10.13624,9.940963,10.090827,36305400,8.440346
"2013-04-10",10.06812,10.195277,10.06812,10.13624,35091000,8.478331
"2013-04-11",9.532244,9.659401,9.359674,9.482288,105075600,7.931342
"2013-04-12",9.436875,9.509537,9.38238,9.491371,43067500,7.938938
"2013-04-15",9.432334,9.604904,9.391462,9.391462,35055300,7.85537
"2013-04-16",9.436875,9.600364,9.386921,9.550408,30659300,7.988317
"2013-04-17",9.477748,9.491371,9.277929,9.305177,34556800,7.7832
"2013-04-18",9.323342,9.346049,9.1099,9.17802,41135700,7.676838
"2013-04-19",8.896458,9.050863,8.660309,8.882833,62578400,7.429934
"2013-04-22",8.941871,8.991826,8.7693,8.97366,50321800,7.505903
"2013-04-23",8.969119,9.082652,8.878292,8.923706,44066800,7.46412
"2013-04-24",8.864669,9.241598,8.851045,9.009991,56769500,7.536292
"2013-04-25",9.046322,9.082652,8.891916,8.896458,49556400,7.441329
"2013-04-26",8.928247,9.241598,8.882833,9.069028,59877800,7.585673
"2013-04-29",9.100818,9.359674,9.046322,9.309718,35052900,7.786996
"2013-04-30",9.332425,9.400545,9.191644,9.355132,33164700,7.824982
"2013-05-01",9.300635,9.346049,9.150772,9.241598,33309600,7.730019
"2013-05-02",9.277929,9.364214,9.218892,9.287012,20686400,7.768004
"2013-05-03",9.368755,9.514078,9.346049,9.368755,24053300,7.836379
"2013-05-06",9.38238,9.445958,9.332425,9.373297,16730100,7.840175
"2013-05-07",9.414169,9.473207,9.291553,9.309718,29575700,7.786996
"2013-05-08",9.296095,9.568574,9.282471,9.568574,28283100,8.003514
"2013-05-09",9.55495,9.845595,9.536785,9.618528,34106700,8.045297
"2013-05-10",9.663942,9.82743,9.62307,9.782017,28039300,8.182046
"2013-05-13",9.741144,9.777475,9.627611,9.695731,18465900,8.109873
"2013-05-14",9.686648,9.859219,9.568574,9.772934,40726800,8.174448
"2013-05-15",9.732061,9.736603,9.432334,9.523161,46323200,7.965528
"2013-05-16",9.495913,9.782017,9.495913,9.700273,38291000,8.113671
"2013-05-17",9.713897,9.75931,9.564033,9.659401,32171600,8.079484
"2013-05-20",9.645777,9.700273,9.550408,9.618528,24807900,8.045297
"2013-05-21",9.641235,9.704814,9.55495,9.58674,24068500,8.018707
"2013-05-22",9.613987,9.786558,9.58674,9.641235,77420500,8.064292
"2013-05-23",10.540418,11.330608,10.399636,11.289737,193096400,9.443156
"2013-05-24",11.16258,11.253406,10.971844,10.994551,64543400,9.196255
"2013-05-28",11.080835,11.217075,10.994551,11.194368,43258000,9.363388
"2013-05-29",11.099001,11.50772,11.085377,11.462307,49562600,9.587502
"2013-05-30",11.435059,11.566757,11.376021,11.47139,52200300,9.595098
"2013-05-31",11.421435,11.50772,11.080835,11.089918,49226800,9.276021
"2013-06-03",11.108084,11.380563,11.067211,11.307902,45541100,9.458355
"2013-06-04",11.280654,11.444141,11.089918,11.180745,37373000,9.351994
"2013-06-05",11.148955,11.19891,10.953678,10.985468,34941100,9.188656
"2013-06-06",10.990009,11.158038,10.767484,11.012715,33355200,9.211448
"2013-06-07",11.049047,11.26703,11.017257,11.26703,28283100,9.424166
"2013-06-10",11.19891,11.271571,11.053588,11.121708,31185600,9.357302
"2013-06-11",11.021798,11.180745,10.940055,11.008174,27544500,9.261779
"2013-06-12",11.212534,11.57584,11.212534,11.312443,48864500,9.517779
"2013-06-13",11.253406,11.480473,11.171662,11.321526,30180800,9.525417
"2013-06-14",11.321526,11.394187,11.148955,11.235241,21467500,9.452821
"2013-06-17",11.29882,11.503179,11.285195,11.425977,29154700,9.613298
"2013-06-18",11.430518,11.603088,11.412353,11.553134,25308000,9.720279
"2013-06-19",11.53951,11.74841,11.489555,11.548593,38156600,9.716463
"2013-06-20",11.634877,11.634877,11.158038,11.226158,39218500,9.44518
"2013-06-21",11.326067,11.376021,10.949137,10.967302,52043800,9.227391
"2013-06-24",10.871935,10.899182,10.531335,10.640326,35221400,8.952287
"2013-06-25",10.772025,11.02634,10.767484,10.831062,31786300,9.112765
"2013-06-26",10.985468,11.13079,10.862852,10.903724,31891300,9.173898
"2013-06-27",10.949137,11.248865,10.940055,11.248865,34177000,9.464286
"2013-06-28",11.148955,11.316984,11.117167,11.262488,34971000,9.475747
"2013-07-01",11.330608,11.398728,11.262488,11.321526,21979000,9.525417
"2013-07-02",11.303361,11.448683,11.257947,11.362398,22666200,9.559807
"2013-07-03",11.29882,11.475931,11.244324,11.435059,16483900,9.620938
"2013-07-05",11.485014,11.693914,11.444141,11.616712,28195700,9.773773
"2013-07-08",11.67575,11.74841,11.40327,11.430518,24542300,9.617118
"2013-07-09",11.603088,11.634877,11.480473,11.566757,21642700,9.731745
"2013-07-10",11.843779,12.129882,11.671208,11.775659,73061600,9.907503
"2013-07-11",11.911899,12.052679,11.802906,11.980019,44346900,10.079444
"2013-07-12",11.984559,12.034514,11.852861,11.893733,24957000,10.006848
"2013-07-15",11.957312,12.007266,11.857403,11.980019,18211800,10.079444
"2013-07-16",11.993642,12.043596,11.893733,12.011807,23950000,10.10619
"2013-07-17",11.934605,12.029973,11.825613,11.948229,36547600,10.052699
"2013-07-18",11.91644,12.002725,11.775659,11.957312,23532900,10.060342
"2013-07-19",11.821072,11.857403,11.380563,11.416894,54798500,9.605657
"2013-07-22",11.466848,11.666667,11.421435,11.584923,31337700,9.747027
"2013-07-23",11.634877,11.825613,11.634877,11.684832,24665400,9.831086
"2013-07-24",11.730246,11.871026,11.707539,11.857403,24802800,9.976283
"2013-07-25",11.825613,11.934605,11.71208,11.91644,24112500,10.025952
"2013-07-26",11.811989,11.830154,11.702997,11.802906,16420700,9.930429
"2013-07-29",11.789283,11.893733,11.630336,11.657584,19948500,9.808163
"2013-07-30",11.702997,11.830154,11.657584,11.707539,28872600,9.850192
"2013-07-31",11.716621,11.889192,11.612171,11.662126,39715000,9.811983
"2013-08-01",11.71208,11.970936,11.671208,11.911899,20967600,10.02213
"2013-08-02",11.930063,12.615804,11.91644,12.26158,66453000,10.316337
"2013-08-05",12.148047,12.3297,12.148047,12.275205,19005200,10.3278
"2013-08-06",12.302452,12.316076,11.993642,12.007266,23980800,10.102369
"2013-08-07",11.970936,12.129882,11.911899,12.120799,17682700,10.197891
"2013-08-08",12.211626,12.229791,12.016349,12.202543,21931900,10.266666
"2013-08-09",12.138965,12.306993,12.034514,12.15713,24552500,10.228456
"2013-08-12",12.111716,12.188919,12.039056,12.143506,19259300,10.216995
"2013-08-13",12.270663,12.524978,12.247956,12.39782,39624300,10.430964
"2013-08-14",12.384196,12.406903,12.238873,12.343325,22900500,10.385114
"2013-08-15",12.152589,12.188919,11.730246,11.784741,33150600,9.915146
"2013-08-16",11.784741,12.066303,11.771117,11.998183,33225000,10.094727
"2013-08-19",11.943687,12.048138,11.716621,11.752952,26006700,9.888402
"2013-08-20",11.74841,11.81653,11.612171,11.734787,23531600,9.87312
"2013-08-21",11.775659,11.825613,11.457766,11.525886,56657600,9.697356
"2013-08-22",10.535876,10.554042,9.904633,10.090827,149010400,8.489964
"2013-08-23",10.090827,10.195277,10.022707,10.17257,48591500,8.558738
"2013-08-26",10.154405,10.281562,10.10445,10.113533,38450400,8.509068
"2013-08-27",10.018166,10.163487,9.954587,9.986376,36809200,8.402086
"2013-08-28",10.004541,10.286103,10,10.267939,40453800,8.638981
"2013-08-29",10.231607,10.304269,10.158946,10.227066,24632800,8.60459
"2013-08-30",10.186194,10.20436,10.081744,10.145323,26700300,8.535814
"2013-09-03",10.213442,10.30881,10.127157,10.158946,30236300,8.547276
"2013-09-04",10.154405,10.27248,10.113533,10.113533,30428700,8.509068
"2013-09-05",10.113533,10.113533,9.995459,10.045413,33551200,8.451755
"2013-09-06",10.122616,10.258856,10.013624,10.181653,31336600,8.566383
"2013-09-09",10.140781,10.195277,10.099909,10.154405,23217200,8.599071
"2013-09-10",10.022707,10.181653,9.950046,10.113533,38195000,8.564458
"2013-09-11",10.131699,10.158946,10.072661,10.113533,24877700,8.564458
"2013-09-12",10.086286,10.127157,9.904633,9.972752,43796000,8.445241
"2013-09-13",9.972752,10.049954,9.854677,10.022707,28345400,8.487543
"2013-09-16",10.122616,10.145323,9.850136,9.872843,32671700,8.360635
"2013-09-17",9.913714,9.990917,9.736603,9.841054,33867800,8.333714
"2013-09-18",9.772934,9.96367,9.772934,9.900091,28881800,8.383709
"2013-09-19",9.950046,9.977293,9.659401,9.677566,37492100,8.195267
"2013-09-20",9.72752,9.804723,9.636694,9.636694,61989300,8.160656
"2013-09-23",9.632153,9.709355,9.51862,9.627611,30881500,8.152964
"2013-09-24",9.645777,9.750227,9.545867,9.645777,28734500,8.168348
"2013-09-25",9.659401,9.72752,9.545867,9.718438,38049800,8.229881
"2013-09-26",9.659401,9.804723,9.645777,9.673024,22998700,8.191422
"2013-09-27",9.636694,9.741144,9.573115,9.613987,22117100,8.141426
"2013-09-30",9.509537,9.573115,9.455041,9.532244,30058400,8.072207
"2013-10-01",9.514078,9.682107,9.514078,9.677566,22587000,8.195267
"2013-10-02",9.673024,9.818347,9.627611,9.718438,35733600,8.229881
"2013-10-03",9.713897,9.72752,9.445958,9.500454,28055000,8.045282
"2013-10-04",9.509537,9.677566,9.482288,9.65486,22270300,8.17604
"2013-10-07",9.536785,9.62307,9.459582,9.504995,30798400,8.049131
"2013-10-08",9.48683,9.509537,9.196185,9.423251,39090700,7.979906
"2013-10-09",9.432334,10.336058,9.241598,10.263397,123246800,8.691368
"2013-10-10",10.454133,10.676658,10.018166,10.13624,74863800,8.583688
"2013-10-11",10.168029,10.44505,10.10445,10.354223,39966000,8.768284
"2013-10-14",10.27248,10.440509,10.17257,10.399636,24246200,8.806741
"2013-10-15",10.381472,10.426885,10.267939,10.349682,29622400,8.764436
"2013-10-16",10.41326,10.603996,10.358765,10.572207,38308800,8.952879
"2013-10-17",10.504087,10.640326,10.431426,10.622162,21594500,8.995183
"2013-10-18",10.68574,10.731153,10.5495,10.663033,31621600,9.029793
"2013-10-21",10.681199,10.799273,10.649409,10.694823,20726700,9.056712
"2013-10-22",10.708447,11.076294,10.667575,10.921889,36016700,9.249001
"2013-10-23",10.826521,10.885558,10.731153,10.790191,20141600,9.137475
"2013-10-24",10.799273,10.917348,10.785649,10.844687,19925800,9.183624
"2013-10-25",10.935513,10.944596,10.808356,10.899182,18409800,9.229773
"2013-10-28",10.894641,10.940055,10.772025,10.835604,27241800,9.175932
"2013-10-29",10.881018,10.944596,10.735695,10.826521,24853900,9.168239
"2013-10-30",10.835604,11.035422,10.835604,10.990009,25577700,9.306684
"2013-10-31",10.95822,11.158038,10.940055,11.067211,30393700,9.372065
"2013-11-01",11.126249,11.875567,11.126249,11.771117,75260800,9.968152
"2013-11-04",11.7802,11.7802,11.57584,11.702997,33276400,9.910465
"2013-11-05",11.67575,11.67575,11.421435,11.566757,28835800,9.795094
"2013-11-06",11.612171,11.689373,11.548593,11.630336,27838500,9.848935
"2013-11-07",11.653043,11.934605,11.639419,11.666667,32663300,9.879703
"2013-11-08",11.616712,11.784741,11.580381,11.7802,33289600,9.975845
"2013-11-11",11.762034,12.075386,11.698456,11.966394,26937900,10.133521
"2013-11-12",11.893733,12.075386,11.880109,11.907357,21875100,10.083525
"2013-11-13",11.871026,12.039056,11.830154,12.029973,20455000,10.187361
"2013-11-14",11.693914,11.7802,11.280654,11.385104,58115400,9.641264
"2013-11-15",11.421435,11.494096,11.29882,11.448683,42531100,9.695107
"2013-11-18",11.498637,11.525886,11.33515,11.353315,25527700,9.614347
"2013-11-19",11.457766,11.525886,11.303361,11.348774,28677300,9.610501
"2013-11-20",11.339691,11.47139,11.248865,11.326067,38992700,9.59127
"2013-11-21",11.444141,11.462307,11.339691,11.36694,24807200,9.625883
"2013-11-22",11.353315,11.50772,11.289737,11.47139,23658900,9.714334
"2013-11-25",11.503179,11.57584,11.425977,11.498637,30730200,9.737408
"2013-11-26",11.448683,11.557674,11.394187,11.394187,56419800,9.648957
"2013-11-27",12.179836,12.570391,11.394187,12.425068,114927600,10.521939
"2013-11-29",12.279746,12.506812,12.266122,12.420527,26397500,10.518094
"2013-12-02",12.370572,12.488647,12.3297,12.406903,31727500,10.506557
"2013-12-03",12.366031,12.611262,12.343325,12.488647,39451600,10.57578
"2013-12-04",12.73842,13.033606,12.711172,12.77475,75005600,10.81806
"2013-12-05",12.783833,12.797457,12.275205,12.375113,48529600,10.479637
"2013-12-06",12.538601,12.765668,12.529519,12.579473,37820200,10.652696
"2013-12-09",12.538601,12.570391,12.352407,12.375113,34091500,10.534782
"2013-12-10",12.26158,12.384196,12.170753,12.279746,32508300,10.453597
"2013-12-11",12.19346,12.343325,12.19346,12.257039,34684300,10.434268
"2013-12-12",12.284287,12.311535,11.998183,12.079927,29556100,10.283496
"2013-12-13",12.111716,12.207085,11.939146,12.15713,25890400,10.349216
"2013-12-16",12.143506,12.279746,12.116258,12.216167,27367500,10.399472
"2013-12-17",12.506812,12.652135,12.411444,12.46594,42127100,10.612103
"2013-12-18",12.429609,12.497729,12.102634,12.493188,33372100,10.635298
"2013-12-19",12.511353,12.820164,12.493188,12.733878,35090400,10.840196
"2013-12-20",12.752044,12.801998,12.620345,12.620345,45100200,10.743547
"2013-12-23",12.711172,12.761127,12.60218,12.73842,20759700,10.844061
"2013-12-24",12.715713,12.80654,12.656675,12.788374,10973400,10.886585
"2013-12-26",12.80654,13.033606,12.801998,12.856494,17158600,10.944576
"2013-12-27",12.91099,12.915531,12.788374,12.801998,15079900,10.898185
"2013-12-30",12.824705,12.833788,12.693007,12.747502,16080300,10.851792
"2013-12-31",12.679382,12.851953,12.638511,12.706631,21935000,10.816999
"2014-01-02",12.661217,12.815622,12.46594,12.561308,28688000,10.693286
"2014-01-03",12.584015,12.94278,12.579473,12.870118,27911000,10.956174
"2014-01-06",12.851953,12.94278,12.6703,12.847411,22550600,10.936845
"2014-01-07",12.91099,12.965486,12.656675,12.797457,31535700,10.894319
"2014-01-08",12.797457,12.80654,12.425068,12.46594,33498500,10.612103
"2014-01-09",12.520436,12.661217,12.420527,12.538601,39702500,10.67396
"2014-01-10",12.593097,12.611262,12.384196,12.579473,31545400,10.708752
"2014-01-13",12.584015,13.074478,12.579473,12.770209,43408900,10.871125
"2014-01-14",12.770209,13.101726,12.756585,13.101726,32705400,11.153339
"2014-01-15",13.124433,13.201634,12.960944,13.097184,36064100,11.149471
"2014-01-16",13.396912,13.542234,13.224341,13.42416,48586200,11.427824
"2014-01-17",13.510445,13.646685,13.474114,13.533152,35356100,11.520607
"2014-01-21",13.533152,13.605813,13.374206,13.578565,26614400,11.559265
"2014-01-22",13.455949,13.683016,13.378747,13.551317,22542900,11.536072
"2014-01-23",13.360581,13.501363,13.197094,13.337874,21811400,11.354369
"2014-01-24",13.188011,13.260673,12.892825,12.938238,37470500,11.014165
"2014-01-27",12.956404,13.210717,12.888284,12.988193,35066400,11.056689
"2014-01-28",12.974568,13.206176,12.938238,13.169846,27320200,11.211329
"2014-01-29",13.133515,13.237966,13.056313,13.178928,30642300,11.219059
"2014-01-30",13.237966,13.360581,13.206176,13.283379,20028700,11.307977
"2014-01-31",13.142597,13.256131,13.051771,13.169846,28481300,11.211329
"2014-02-03",13.197094,13.301544,12.697548,12.733878,32271100,10.840196
"2014-02-04",12.779291,12.901907,12.665758,12.865577,21098000,10.95231
"2014-02-05",12.792915,12.915531,12.6703,12.720254,22632100,10.828597
"2014-02-06",12.820164,13.015441,12.80654,12.938238,14739500,11.014165
"2014-02-07",13.033606,13.242507,13.029064,13.201634,16597100,11.238392
"2014-02-10",13.174387,13.274296,13.006358,13.08356,17205700,11.137876
"2014-02-11",13.11535,13.39237,13.07902,13.333333,18967100,11.350503
"2014-02-12",13.333333,13.52861,13.333333,13.360581,21415500,11.373697
"2014-02-13",13.310627,13.587647,13.25159,13.546776,20902700,11.532204
"2014-02-14",13.5604,13.678474,13.496821,13.63306,20949800,11.605659
"2014-02-18",13.623979,13.646685,13.428701,13.433243,24774200,11.435555
"2014-02-19",13.365123,13.519527,13.28792,13.374206,32786000,11.385297
"2014-02-20",13.315168,13.751135,13.215259,13.710263,58859600,11.671381
"2014-02-21",13.90554,13.946412,13.396912,13.52861,65633600,11.51674
"2014-02-24",13.469573,13.70118,13.374206,13.587647,31748400,11.567001
"2014-02-25",13.542234,13.623979,13.428701,13.569482,20270200,11.551535
"2014-02-26",13.583106,13.714805,13.537693,13.578565,19833400,11.559265
"2014-02-27",13.496821,13.574023,13.455949,13.510445,24490600,11.501274
"2014-02-28",13.551317,13.787466,13.465032,13.569482,28953600,11.551535
"2014-03-03",13.28792,13.555859,13.088101,13.501363,27428100,11.493546
"2014-03-04",13.592189,13.73297,13.5604,13.678474,29367400,11.644316
"2014-03-05",13.678474,13.692098,13.555859,13.59673,14328800,11.57473
"2014-03-06",13.619437,13.714805,13.555859,13.66485,15711700,11.632721
"2014-03-07",13.737512,13.841962,13.642143,13.778383,20446400,11.72937
"2014-03-10",13.646685,13.742053,13.555859,13.578565,16356000,11.614775
"2014-03-11",13.623979,13.742053,13.524069,13.583106,15575100,11.618659
"2014-03-12",13.537693,13.551317,13.35604,13.437784,16304200,11.494355
"2014-03-13",13.46049,13.555859,13.056313,13.128974,29097400,11.230206
"2014-03-14",13.110808,13.342416,13.092643,13.201634,17873600,11.29236
"2014-03-17",13.283379,13.483197,13.274296,13.387829,15577100,11.451625
"2014-03-18",13.637602,13.910082,13.578565,13.878292,42182600,11.871154
"2014-03-19",13.896458,14.414169,13.882833,14.359674,51013200,12.282916
"2014-03-20",14.305177,14.718438,14.287012,14.296095,52667200,12.228534
"2014-03-21",14.455041,14.627611,14.373297,14.509537,52127000,12.411107
"2014-03-24",14.541327,14.627611,14.350591,14.364214,29350000,12.2868
"2014-03-25",14.4505,14.786558,14.418711,14.786558,37940400,12.648066
"2014-03-26",14.881926,15.040872,14.682107,14.69119,37957400,12.566487
"2014-03-27",14.604904,14.663942,14.373297,14.500454,27248400,12.403337
"2014-03-28",14.618528,14.782017,14.504995,14.550408,24492100,12.446068
"2014-03-31",14.663942,14.800181,14.645777,14.695731,19385300,12.570372
"2014-04-01",14.668483,15.190736,14.663942,15.090827,36240200,12.908328
"2014-04-02",15.140781,15.286103,14.990917,15.263397,31245200,13.055941
"2014-04-03",15.267939,15.27702,14.913714,14.986376,34094200,12.818984
"2014-04-04",15.090827,15.20436,14.718438,14.822888,30085400,12.679139
"2014-04-07",14.940963,15.031789,14.763851,14.850136,26866600,12.702444
"2014-04-08",14.845595,14.886467,14.504995,14.736603,29947600,12.605332
"2014-04-09",14.822888,14.93188,14.659401,14.859219,27717200,12.710217
"2014-04-10",15.122616,15.395096,14.891008,14.89555,56410300,12.741293
"2014-04-11",14.791099,14.959128,14.663942,14.736603,41256600,12.605332
"2014-04-14",14.804723,15.118074,14.786558,14.940963,30499400,12.780139
"2014-04-15",14.981834,14.986376,14.477748,14.709355,28979200,12.582028
"2014-04-16",14.804723,15.031789,14.663942,14.754768,25435900,12.620872
"2014-04-17",14.663942,14.754768,14.282471,14.500454,46738100,12.403337
"2014-04-21",14.550408,14.732061,14.477748,14.504995,33668100,12.407222
"2014-04-22",14.482288,14.564033,14.364214,14.427793,29817500,12.341185
"2014-04-23",14.459582,14.514078,14.346049,14.414169,19356600,12.329533
"2014-04-24",14.504995,14.568574,14.418711,14.532244,25621800,12.43053
"2014-04-25",14.455041,14.500454,14.273388,14.341508,20048900,12.267378
"2014-04-28",14.373297,14.682107,14.305177,14.618528,23410700,12.504337
"2014-04-29",14.859219,15.027248,14.813806,14.968211,2.7e+07,12.803447
"2014-04-30",14.886467,15.108992,14.822888,15.013624,24966700,12.842291
"2014-05-01",15.040872,15.113533,14.768393,14.822888,19723000,12.679139
"2014-05-02",14.868301,14.891008,14.709355,14.754768,14133500,12.620872
"2014-05-05",14.663942,14.79564,14.545867,14.75931,15473400,12.624757
"2014-05-06",14.750227,14.804723,14.577657,14.591281,15529300,12.48103
"2014-05-07",14.686648,14.741144,14.464124,14.677566,18630400,12.554835
"2014-05-08",14.663942,14.900091,14.573115,14.636694,14731800,12.519874
"2014-05-09",14.636694,14.713897,14.532244,14.695731,12337800,12.570372
"2014-05-12",14.713897,14.936421,14.704814,14.904633,13174700,12.749062
"2014-05-13",14.950046,15.140781,14.900091,15.113533,16176300,12.927751
"2014-05-14",15.045413,15.140781,14.940963,14.972752,14955900,12.80733
"2014-05-15",14.972752,15.027248,14.69119,14.718438,15890000,12.589796
"2014-05-16",14.700273,14.768393,14.618528,14.768393,17682200,12.632525
"2014-05-19",14.782017,15.063579,14.750227,15.03633,22331100,12.861712
"2014-05-20",15.049954,15.095367,14.845595,14.89555,19302500,12.741293
"2014-05-21",14.977293,15.027248,14.704814,14.768393,22590900,12.632525
"2014-05-22",14.736603,15.149864,14.173479,14.432334,71474200,12.345069
"2014-05-23",14.673024,15.48138,14.641235,15.313352,89753500,13.098668
"2014-05-27",15.213442,15.281562,14.89555,15.031789,46128800,12.857827
"2014-05-28",15.009083,15.249773,14.986376,15.145323,20924900,12.954943
"2014-05-29",15.177112,15.363306,15.13624,15.27702,21707300,13.067595
"2014-05-30",15.24069,15.349682,15.149864,15.213442,27366200,13.013211
"2014-06-02",15.154405,15.27702,15.009083,15.181653,22474000,12.98602
"2014-06-03",15.177112,15.354223,15.090827,15.299727,17787900,13.087015
"2014-06-04",15.236149,15.381472,15.195277,15.331517,12473200,13.114211
"2014-06-05",15.30881,15.395096,15.24069,15.381472,13707600,13.156939
"2014-06-06",15.367847,15.435967,15.336058,15.367847,13179400,13.145285
"2014-06-09",15.299727,15.404178,15.190736,15.322434,14936100,13.168704
"2014-06-10",15.27248,15.367847,15.20436,15.263397,10337200,13.117965
"2014-06-11",15.195277,15.27248,15.049954,15.099909,12584400,12.977455
"2014-06-12",15.322434,15.576749,15.118074,15.163487,27662600,13.032097
"2014-06-13",15.440509,15.985468,15.354223,15.967302,48854600,13.722926
"2014-06-16",15.921889,15.921889,15.726612,15.849228,22075700,13.621449
"2014-06-17",15.849228,15.926431,15.767484,15.853769,15293100,13.625353
"2014-06-18",15.867393,15.885558,15.626703,15.762942,13989700,13.547292
"2014-06-19",15.75386,15.803815,15.594913,15.658492,13137500,13.457522
"2014-06-20",15.681199,15.690282,15.535876,15.540418,24178400,13.356048
"2014-06-23",15.613079,15.68574,15.44505,15.676658,18077300,13.473136
"2014-06-24",15.68574,15.699365,15.408719,15.417802,21767800,13.250666
"2014-06-25",15.372389,15.372389,15.190736,15.254314,22287500,13.110157
"2014-06-26",15.331517,15.417802,15.249773,15.399636,14484300,13.23505
"2014-06-27",15.381472,15.449592,15.290645,15.399636,20073400,13.23505
"2014-06-30",15.390554,15.449592,15.27702,15.295186,15594100,13.145285
"2014-07-01",15.408719,15.631245,15.295186,15.522252,19014200,13.340435
"2014-07-02",15.535876,15.5495,15.37693,15.386013,19732500,13.223344
"2014-07-03",15.458673,15.495005,15.404178,15.440509,10702800,13.270182
"2014-07-07",15.399636,15.440509,15.290645,15.381472,15209400,13.219442
"2014-07-08",15.386013,15.408719,15.181653,15.213442,15809600,13.075032
"2014-07-09",15.236149,15.34514,15.217983,15.281562,12515000,13.133574
"2014-07-10",15.186194,15.44505,15.095367,15.372389,19004100,13.211637
"2014-07-11",15.408719,15.522252,15.390554,15.426885,14222400,13.258471
"2014-07-14",15.531335,15.594913,15.44505,15.508629,23952200,13.328727
"2014-07-15",15.599455,15.653951,15.440509,15.508629,16994800,13.328727
"2014-07-16",15.631245,15.949137,15.631245,15.812898,42322600,13.590225
"2014-07-17",15.75386,15.75386,15.590372,15.635786,30013700,13.438009
"2014-07-18",15.676658,15.82198,15.640326,15.808356,22836500,13.586321
"2014-07-21",15.794732,15.82198,15.61762,15.676658,16077200,13.473136
"2014-07-22",15.690282,16.02634,15.676658,15.962761,17981700,13.719023
"2014-07-23",15.971844,16.053587,15.885558,15.885558,14149800,13.652673
"2014-07-24",15.953678,15.976385,15.835604,15.912807,16701700,13.676093
"2014-07-25",15.785649,16.153498,15.744778,16.089918,18090300,13.828309
"2014-07-28",16.076294,16.171661,16.008175,16.16712,14945400,13.894658
"2014-07-29",16.217075,16.444141,16.16712,16.321526,26892500,14.027362
"2014-07-30",16.348774,16.4396,16.276114,16.398729,21412600,14.09371
"2014-07-31",16.226158,16.285194,16.099001,16.171661,23581600,13.898563
"2014-08-01",16.044504,16.089918,15.653951,15.980927,26141000,13.734636
"2014-08-04",16.021799,16.099001,15.894641,16.044504,14265400,13.789278
"2014-08-05",15.944596,16.044504,15.812898,15.926431,12421700,13.687799
"2014-08-06",15.744778,16.021799,15.644868,15.912807,13458800,13.676093
"2014-08-07",15.994551,16.067211,15.740236,15.812898,14176900,13.590225
"2014-08-08",15.790191,15.994551,15.726612,15.971844,12439000,13.72683
"2014-08-11",16.089918,16.135332,15.949137,15.985468,13159100,13.738539
"2014-08-12",16.021799,16.044504,15.831062,15.949137,10667500,13.707315
"2014-08-13",16.012716,16.089918,15.917348,16.030882,14945400,13.777571
"2014-08-14",16.030882,16.176203,15.876476,16.162579,21632800,13.890754
"2014-08-15",16.226158,16.235241,15.853769,15.926431,25346100,13.687799
